vintage,month,horizon_month,entity,division,actual_revenue,revenue_forecast,error,abs_pct_error,bias_pct
2025-03,2026-05,14,US01,Hardware,6666823.7299999995,6545479.64,-121344.08999999985,0.018201184689189295,-0.018201184689189295
2025-03,2026-05,14,US01,Software,1138459.93,1170144.9,31684.969999999972,0.027831431888867598,0.027831431888867598
2025-03,2026-06,15,DE01,Hardware,6068301.38,5720788.96,-347512.4199999999,0.05726683601202416,-0.05726683601202416
2025-03,2026-06,15,DE01,Software,909198.24,975086.46,65888.21999999997,0.07246848608065934,0.07246848608065934
2025-03,2026-06,15,ES01,Events,3462246.73,3253572.84,-208673.89000000013,0.060271236071035336,-0.060271236071035336
2025-03,2026-06,15,ES01,Hardware,5584177.19,5291242.71,-292934.48000000045,0.05245794859886966,-0.05245794859886966
2025-03,2026-06,15,ES01,Spare Parts,2278045.9899999998,2243086.92,-34959.06999999983,0.015346077363433666,-0.015346077363433666
2025-03,2026-06,15,JP01,Hardware,3825150.52,3584528.06,-240622.45999999996,0.06290535725114418,-0.06290535725114418
2025-03,2026-06,15,JP01,Software,758956.97,792967.44,34010.46999999997,0.04481211892684769,0.04481211892684769
2025-03,2026-06,15,JP01,Spare Parts,3171828.45,3070744.16,-101084.29000000004,0.031869406430224824,-0.031869406430224824
2025-03,2026-06,15,US01,Events,3324051.81,2686031.37,-638020.44,0.19194058229796362,-0.19194058229796362
2025-03,2026-06,15,US01,Hardware,6423714.61,6691732.62,268018.0099999998,0.04172321254477396,0.04172321254477396
2025-03,2026-06,15,US01,Software,1141232.28,1202832.74,61600.45999999996,0.053977144775470214,0.053977144775470214
2025-03,2026-07,16,DE01,Hardware,5435429.26,5190811.55,-244617.70999999996,0.04500430385511079,-0.04500430385511079
2025-03,2026-07,16,DE01,Software,909591.98,889592.17,-19999.80999999994,0.021987671878989017,-0.021987671878989017
2025-03,2026-07,16,ES01,Events,3509642.67,2949772.32,-559870.3500000001,0.1595234622560593,-0.1595234622560593
2025-03,2026-07,16,ES01,Hardware,5140208.56,4801058.73,-339149.82999999914,0.06597978001110506,-0.06597978001110506
2025-03,2026-07,16,ES01,Spare Parts,2110562.66,2037727.86,-72834.80000000005,0.034509660092252384,-0.034509660092252384
2025-03,2026-07,16,JP01,Hardware,3602745.79,3252455.17,-350290.6200000001,0.09722879171000297,-0.09722879171000297
2025-03,2026-07,16,JP01,Software,775392.14,723441.11,-51951.03000000003,0.06699968612010954,-0.06699968612010954
2025-03,2026-07,16,JP01,Spare Parts,2901612.42,2789611.44,-112000.97999999998,0.03859956596132849,-0.03859956596132849
2025-03,2026-07,16,US01,Events,2399958.12,2435224.71,35266.58999999985,0.014694668921972626,0.014694668921972626
2025-03,2026-07,16,US01,Hardware,5977025.0,6071806.39,94781.38999999966,0.015857619802493658,0.015857619802493658
2025-03,2026-07,16,US01,Software,1154035.76,1097369.97,-56665.79000000004,0.04910228258438026,-0.04910228258438026
2025-03,2026-08,17,DE01,Hardware,4946336.75,4602946.98,-343389.76999999955,0.06942304726826364,-0.06942304726826364
2025-03,2026-08,17,DE01,Software,929272.27,793158.82,-136113.45000000007,0.14647316442575012,-0.14647316442575012
2025-03,2026-08,17,ES01,Events,4211729.4799999995,2613592.24,-1598137.2399999993,0.3794491663315469,-0.3794491663315469
2025-03,2026-08,17,ES01,Hardware,4352026.27,4257334.05,-94692.21999999974,0.021758191271212098,-0.021758191271212098
2025-03,2026-08,17,ES01,Spare Parts,1890677.1,1809121.1,-81556.0,0.043135869155023876,-0.043135869155023876
2025-03,2026-08,17,JP01,Hardware,2879156.5,2884111.39,4954.89000000013,0.0017209519524208324,0.0017209519524208324
2025-03,2026-08,17,JP01,Software,774538.01,645018.82,-129519.19000000006,0.16722121874948404,-0.16722121874948404
2025-03,2026-08,17,JP01,Spare Parts,2599105.08,2476653.05,-122452.03000000026,0.047113150961945814,-0.047113150961945814
2025-03,2026-08,17,US01,Events,2569288.5,2157686.67,-411601.8300000001,0.16020070537037787,-0.16020070537037787
2025-03,2026-08,17,US01,Hardware,5318910.71,5384168.28,65257.5700000003,0.012268972644588783,0.012268972644588783
2025-03,2026-08,17,US01,Software,1175862.44,978413.14,-197449.29999999993,0.16791870654529958,-0.16791870654529958
2025-04,2025-05,1,DE01,Hardware,5412417.94,5396056.66,-16361.28000000026,0.0030229151150881484,-0.0030229151150881484
2025-04,2025-05,1,DE01,Software,770623.3099999999,873078.17,102454.8600000001,0.1329506370628733,0.1329506370628733
2025-04,2025-05,1,ES01,Events,1932368.5,3330046.28,1397677.7799999998,0.7232977457457,0.7232977457457
2025-04,2025-05,1,ES01,Hardware,5135799.6,5101954.11,-33845.48999999929,0.006590111109475396,-0.006590111109475396
2025-04,2025-05,1,ES01,Spare Parts,2078838.18,2086819.2,7981.020000000019,0.003839173282838214,0.003839173282838214
2025-04,2025-05,1,JP01,Hardware,3689558.87,3499437.15,-190121.7200000002,0.05152966159339265,-0.05152966159339265
2025-04,2025-05,1,JP01,Software,635087.25,710070.7,74983.44999999995,0.11806795050601308,0.11806795050601308
2025-04,2025-05,1,JP01,Spare Parts,2882545.12,2844576.2,-37968.919999999925,0.013172012377728167,-0.013172012377728167
2025-04,2025-05,1,US01,Events,2334681.69,2750687.96,416006.27,0.17818543392097277,0.17818543392097277
2025-04,2025-05,1,US01,Hardware,6069048.32,6370885.29,301836.96999999974,0.049733822188451404,0.049733822188451404
2025-04,2025-05,1,US01,Software,957289.79,1080863.75,123573.95999999996,0.12908730594525608,0.12908730594525608
2025-04,2025-06,2,DE01,Hardware,5749031.21,5516626.8,-232404.41000000015,0.04042496927060519,-0.04042496927060519
2025-04,2025-06,2,DE01,Software,768304.72,897467.49,129162.77000000002,0.16811398737730002,0.16811398737730002
2025-04,2025-06,2,ES01,Events,4329535.31,3401699.92,-927835.3899999997,0.21430368932595673,-0.21430368932595673
2025-04,2025-06,2,ES01,Hardware,5161243.41,5215952.78,54709.37000000011,0.010600036784546867,0.010600036784546867
2025-04,2025-06,2,ES01,Spare Parts,2153654.55,2136007.01,-17647.540000000037,0.008194229664177126,-0.008194229664177126
2025-04,2025-06,2,JP01,Hardware,3815187.25,3577629.0,-237558.25,0.062266471979848435,-0.062266471979848435
2025-04,2025-06,2,JP01,Software,650292.64,729906.43,79613.79000000004,0.1224276350413562,0.1224276350413562
2025-04,2025-06,2,JP01,Spare Parts,2992253.97,2911624.87,-80629.1000000001,0.026945941356709132,-0.026945941356709132
2025-04,2025-06,2,US01,Events,1257448.3800000001,2809875.37,1552426.99,1.2345850650346377,1.2345850650346377
2025-04,2025-06,2,US01,Hardware,6244311.9399999995,6513237.11,268925.17000000086,0.04306722223105351,0.04306722223105351
2025-04,2025-06,2,US01,Software,975991.96,1111057.54,135065.58000000007,0.1383880047536458,0.1383880047536458
2025-04,2025-07,3,DE01,Hardware,5229403.99,5005563.1,-223840.8900000006,0.04280428332330863,-0.04280428332330863
2025-04,2025-07,3,DE01,Software,778189.27,818778.73,40589.45999999996,0.052158853333971,0.052158853333971
2025-04,2025-07,3,ES01,Events,2270364.41,3084068.11,813703.6999999997,0.3584022443339832,0.3584022443339832
2025-04,2025-07,3,ES01,Hardware,4803289.15,4732743.71,-70545.44000000041,0.014686902619635215,-0.014686902619635215
2025-04,2025-07,3,ES01,Spare Parts,1951425.66,1940451.33,-10974.329999999842,0.005623749971597607,-0.005623749971597607
2025-04,2025-07,3,JP01,Hardware,3464966.13,3246195.24,-218770.88999999966,0.06313795915805956,-0.06313795915805956
2025-04,2025-07,3,JP01,Software,658137.46,665909.2,7771.739999999991,0.011808688112054875,0.011808688112054875
2025-04,2025-07,3,JP01,Spare Parts,2711636.59,2645059.84,-66576.75,0.02455223913319447,-0.02455223913319447
2025-04,2025-07,3,US01,Events,2233678.9,2547504.84,313825.93999999994,0.14049733827006197,0.14049733827006197
2025-04,2025-07,3,US01,Hardware,5759406.37,5909846.82,150440.4500000002,0.026120825712806956,0.026120825712806956
2025-04,2025-07,3,US01,Software,963629.47,1013641.49,50012.02000000002,0.051899637315990364,0.051899637315990364
2025-04,2025-08,4,DE01,Hardware,4542451.05,4438678.1,-103772.95000000019,0.022845144363195766,-0.022845144363195766
2025-04,2025-08,4,DE01,Software,795726.88,730021.68,-65705.19999999995,0.08257255303477991,-0.08257255303477991
2025-04,2025-08,4,ES01,Events,2261436.11,2732582.59,471146.48,0.20833950511208563,0.20833950511208563
2025-04,2025-08,4,ES01,Hardware,4116480.9,4196755.77,80274.86999999965,0.01950084840670575,0.01950084840670575
2025-04,2025-08,4,ES01,Spare Parts,1745874.2,1722757.74,-23116.459999999963,0.013240621804251396,-0.013240621804251396
2025-04,2025-08,4,JP01,Hardware,2897852.15,2878560.4,-19291.75,0.00665725820414958,-0.00665725820414958
2025-04,2025-08,4,JP01,Software,655213.58,593723.48,-61490.09999999998,0.09384741384633692,-0.09384741384633692
2025-04,2025-08,4,JP01,Spare Parts,2409330.4,2348318.27,-61012.12999999989,0.02532327239136645,-0.02532327239136645
2025-04,2025-08,4,US01,Events,3606317.76,2257170.44,-1349147.3199999998,0.37410661228033326,-0.37410661228033326
2025-04,2025-08,4,US01,Hardware,5222020.84,5240550.79,18529.950000000186,0.00354842513420536,0.00354842513420536
2025-04,2025-08,4,US01,Software,972218.83,903760.97,-68457.85999999999,0.0704140445418034,-0.0704140445418034
2025-04,2025-09,5,DE01,Hardware,5646605.45,5511283.26,-135322.1900000004,0.023965228525042494,-0.023965228525042494
2025-04,2025-09,5,DE01,Software,818721.84,911388.06,92666.22000000009,0.11318400886923952,0.11318400886923952
2025-04,2025-09,5,ES01,Events,3126740.13,3390166.33,263426.2000000002,0.08424947039010888,0.08424947039010888
2025-04,2025-09,5,ES01,Hardware,5308837.44,5210900.48,-97936.95999999996,0.01844791088573998,-0.01844791088573998
2025-04,2025-09,5,ES01,Spare Parts,2167621.58,2141628.01,-25993.570000000298,0.011991747194175976,-0.011991747194175976
2025-04,2025-09,5,JP01,Hardware,3908057.62,3574163.62,-333894.0,0.08543732781503871,-0.08543732781503871
2025-04,2025-09,5,JP01,Software,678202.3,741227.97,63025.669999999925,0.09293048696531982,0.09293048696531982
2025-04,2025-09,5,JP01,Spare Parts,3027693.44,2919286.95,-108406.48999999976,0.03580497568472446,-0.03580497568472446
2025-04,2025-09,5,US01,Events,2193073.54,2800348.38,607274.8399999999,0.27690582596696683,0.27690582596696683
2025-04,2025-09,5,US01,Hardware,6529200.45,6506928.23,-22272.21999999974,0.0034111711182032616,-0.0034111711182032616
2025-04,2025-09,5,US01,Software,1011983.77,1128291.09,116307.32000000007,0.1149300250141364,0.1149300250141364
2025-04,2025-10,6,DE01,Hardware,6073779.92,5739686.58,-334093.33999999985,0.05500583564114385,-0.05500583564114385
2025-04,2025-10,6,DE01,Software,822440.91,954349.11,131908.19999999995,0.16038623370522748,0.16038623370522748
2025-04,2025-10,6,ES01,Events,3330726.18,3527809.11,197082.9299999997,0.05917115948570702,0.05917115948570702
2025-04,2025-10,6,ES01,Hardware,5541776.33,5426855.08,-114921.25,0.020737258805968446,-0.020737258805968446
2025-04,2025-10,6,ES01,Spare Parts,2283030.22,2233059.16,-49971.060000000056,0.021888041411909146,-0.021888041411909146
2025-04,2025-10,6,JP01,Hardware,4003732.96,3722287.17,-281445.79000000004,0.07029584460597993,-0.07029584460597993
2025-04,2025-10,6,JP01,Software,689189.6,776168.01,86978.41000000003,0.12620389222356235,0.12620389222356235
2025-04,2025-10,6,JP01,Spare Parts,3138132.84,3043918.2,-94214.63999999966,0.030022514916863644,-0.030022514916863644
2025-04,2025-10,6,US01,Events,2247091.5,2914044.2,666952.7000000002,0.29680709486017826,0.29680709486017826
2025-04,2025-10,6,US01,Hardware,6479941.62,6776593.92,296652.2999999998,0.04578008837061094,0.04578008837061094
2025-04,2025-10,6,US01,Software,1038292.13,1181476.53,143184.40000000002,0.13790377087804762,0.13790377087804762
2025-04,2025-11,7,DE01,Hardware,6358216.76,5969355.92,-388860.83999999985,0.06115878943391038,-0.06115878943391038
2025-04,2025-11,7,DE01,Software,825915.61,997964.44,172048.82999999996,0.20831284445634823,0.20831284445634823
2025-04,2025-11,7,ES01,Events,2475874.88,3666004.56,1190129.6800000002,0.4806905589671802,0.4806905589671802
2025-04,2025-11,7,ES01,Hardware,5800706.46,5644006.7,-156699.75999999978,0.027013909612657726,-0.027013909612657726
2025-04,2025-11,7,ES01,Spare Parts,2378266.19,2325199.77,-53066.419999999925,0.022313070010047918,-0.022313070010047918
2025-04,2025-11,7,JP01,Hardware,4093016.75,3871231.75,-221785.0,0.0541861940828852,-0.0541861940828852
2025-04,2025-11,7,JP01,Software,695561.03,811640.16,116079.13,0.1668856146239245,0.1668856146239245
2025-04,2025-11,7,JP01,Spare Parts,3269741.41,3169516.51,-100224.90000000037,0.03065224047794054,-0.03065224047794054
2025-04,2025-11,7,US01,Events,2124756.64,3028196.53,903439.8899999997,0.42519687807635215,0.42519687807635215
2025-04,2025-11,7,US01,Hardware,6811624.12,7047754.35,236130.22999999952,0.03466577512794401,0.03466577512794401
2025-04,2025-11,7,US01,Software,1032223.21,1235471.95,203248.74,0.19690386539554755,0.19690386539554755
2025-04,2025-12,8,DE01,Hardware,6602168.07,6307198.34,-294969.73000000045,0.044677706909694054,-0.044677706909694054
2025-04,2025-12,8,DE01,Software,845191.07,1060211.65,215020.57999999996,0.254404699282968,0.254404699282968
2025-04,2025-12,8,ES01,Events,4494838.58,3870353.56,-624485.02,0.13893380349155943,-0.13893380349155943
2025-04,2025-12,8,ES01,Hardware,6011418.4,5963435.61,-47982.79000000004,0.007981941499863,-0.007981941499863
2025-04,2025-12,8,ES01,Spare Parts,2517358.59,2459744.69,-57613.89999999991,0.02288664802418948,-0.02288664802418948
2025-04,2025-12,8,JP01,Hardware,4240733.81,4090328.47,-150405.33999999939,0.0354668193616235,-0.0354668193616235
2025-04,2025-12,8,JP01,Software,710266.15,862265.55,151999.40000000002,0.21400344082285214,0.21400344082285214
2025-04,2025-12,8,JP01,Spare Parts,3466524.07,3352916.81,-113607.25999999978,0.03277267305978919,-0.03277267305978919
2025-04,2025-12,8,US01,Events,1956805.54,3196993.09,1240187.5499999998,0.6337817042361806,0.6337817042361806
2025-04,2025-12,8,US01,Hardware,7037484.35,7446629.94,409145.5900000008,0.058138046161339,0.058138046161339
2025-04,2025-12,8,US01,Software,1055368.51,1312533.5,257164.99,0.2436731696684791,0.2436731696684791
2025-04,2026-01,9,DE01,Hardware,4919144.05,4717177.1,-201966.9500000002,0.04105733598104333,-0.04105733598104333
2025-04,2026-01,9,DE01,Software,839883.1900000001,797272.46,-42610.7300000001,0.05073411458562481,-0.05073411458562481
2025-04,2026-01,9,ES01,Events,2558715.83,2892310.81,333594.98,0.13037593940238373,0.13037593940238373
2025-04,2026-01,9,ES01,Hardware,4557598.24,4460075.68,-97522.56000000052,0.021397796572784466,-0.021397796572784466
2025-04,2026-01,9,ES01,Spare Parts,1869745.83,1841859.38,-27886.450000000186,0.014914567291747984,-0.014914567291747984
2025-04,2026-01,9,JP01,Hardware,3135825.74,3059171.88,-76653.86000000034,0.024444553478281075,-0.024444553478281075
2025-04,2026-01,9,JP01,Software,683664.5,648418.24,-35246.26000000001,0.05155490741438236,-0.05155490741438236
2025-04,2026-01,9,JP01,Spare Parts,2570718.48,2510667.6,-60050.87999999989,0.02335957066757457,-0.02335957066757457
2025-04,2026-01,9,US01,Events,1892191.6400000001,2389109.3,496917.6599999997,0.2626148691788955,0.2626148691788955
2025-04,2026-01,9,US01,Hardware,5478611.85,5569362.24,90750.3900000006,0.01656448612982148,0.01656448612982148
2025-04,2026-01,9,US01,Software,1020790.38,987016.89,-33773.48999999999,0.033085627237200245,-0.033085627237200245
2025-04,2026-02,10,DE01,Hardware,5158766.18,4945752.35,-213013.83000000007,0.04129162333928461,-0.04129162333928461
2025-04,2026-02,10,DE01,Software,842651.62,840476.24,-2175.3800000000047,0.0025815888184016126,-0.0025815888184016126
2025-04,2026-02,10,ES01,Events,4436802.3100000005,3030007.97,-1406794.3400000003,0.3170739288584621,-0.3170739288584621
2025-04,2026-02,10,ES01,Hardware,4853997.84,4676192.84,-177805.0,0.036630630227062484,-0.036630630227062484
2025-04,2026-02,10,ES01,Spare Parts,1959807.69,1933425.32,-26382.36999999988,0.013461713684774796,-0.013461713684774796
2025-04,2026-02,10,JP01,Hardware,3512116.95,3207406.93,-304710.02,0.08675964506250283,-0.08675964506250283
2025-04,2026-02,10,JP01,Software,700353.39,683555.69,-16797.70000000007,0.02398460582878034,-0.02398460582878034
2025-04,2026-02,10,JP01,Spare Parts,2714784.47,2635482.57,-79301.90000000037,0.029211121868543903,-0.029211121868543903
2025-04,2026-02,10,US01,Events,1576945.17,2502850.04,925904.8700000001,0.5871509597255054,0.5871509597255054
2025-04,2026-02,10,US01,Hardware,5887845.0,5839230.92,-48614.080000000075,0.008256684746286642,-0.008256684746286642
2025-04,2026-02,10,US01,Software,1064187.3,1040502.82,-23684.480000000098,0.022255931827038434,-0.022255931827038434
2025-04,2026-03,11,DE01,Hardware,5636222.83,5337338.69,-298884.13999999966,0.05302915605272471,-0.05302915605272471
2025-04,2026-03,11,DE01,Software,882834.62,911982.13,29147.51000000001,0.03301582124180858,0.03301582124180858
2025-04,2026-03,11,ES01,Events,2670936.42,3267268.26,596331.8399999999,0.22326695444139397,0.22326695444139397
2025-04,2026-03,11,ES01,Hardware,5311627.22,5046436.46,-265190.7599999998,0.049926463024639704,-0.049926463024639704
2025-04,2026-03,11,ES01,Spare Parts,2164436.42,2089010.12,-75426.29999999981,0.03484800907203355,-0.03484800907203355
2025-04,2026-03,11,JP01,Hardware,3735010.25,3461357.52,-273652.73,0.0732669287855368,-0.0732669287855368
2025-04,2026-03,11,JP01,Software,733084.96,741711.12,8626.160000000033,0.011766930807037746,0.011766930807037746
2025-04,2026-03,11,JP01,Spare Parts,3003865.69,2847562.67,-156303.02000000002,0.052033957616793455,-0.052033957616793455
2025-04,2026-03,11,US01,Events,2683440.66,2698832.0,15391.339999999851,0.005735673692892411,0.005735673692892411
2025-04,2026-03,11,US01,Hardware,6340771.62,6301559.58,-39212.04000000004,0.006184111705950393,-0.006184111705950393
2025-04,2026-03,11,US01,Software,1091314.18,1129026.55,37712.37000000011,0.03455684045084076,0.03455684045084076
2025-04,2026-04,12,DE01,Hardware,5807032.49,5460796.23,-346236.2599999998,0.05962361336814215,-0.05962361336814215
2025-04,2026-04,12,DE01,Software,879961.37,938179.7,58218.32999999996,0.06616009745973275,0.06616009745973275
2025-04,2026-04,12,ES01,Events,3020736.09,3340139.68,319403.5900000003,0.10573700597591772,0.10573700597591772
2025-04,2026-04,12,ES01,Hardware,5440833.93,5163165.16,-277668.76999999955,0.051034229967757826,-0.051034229967757826
2025-04,2026-04,12,ES01,Spare Parts,2238740.42,2139895.16,-98845.25999999978,0.044152175534490856,-0.044152175534490856
