snapshot_month,document_id,entity,division,counterparty,document_type,functional_currency,transaction_currency,status,age_months,transaction_amount,transaction_fx_to_eur,functional_fx_to_eur,carrying_reporting_eur,carrying_functional_amount,unrealized_fx_gain_loss_functional,realized_fx_gain_loss_functional,monthly_fx_gain_loss_functional,cumulative_fx_gain_loss_functional,unrealized_fx_gain_loss_eur,realized_fx_gain_loss_eur,monthly_fx_gain_loss_eur,cumulative_fx_gain_loss_eur
2025-12,FX-SALE-2025-10-00411-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,USD,Settled,2,24922.7075,0.8540647381071487,1.0,21285.61,21285.61,0.0,-273.45,-273.45,-143.26,0.0,-273.45,-273.45,-143.26
2025-10,FX-SALE-2025-10-00417-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,0,149782.1401,0.1207578552984871,1.0,18087.37,18087.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00417-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Settled,1,149782.1401,0.1217298048732092,1.0,18232.95,18232.95,0.0,145.58,145.58,145.58,0.0,145.58,145.58,145.58
2025-10,FX-SALE-2025-10-00419-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,JPY,Open,0,5687747.544,0.0056768957746617,1.0,32288.75,32288.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00419-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,JPY,Open,1,5687747.544,0.0055767471948961,1.0,31719.13,31719.13,-569.62,0.0,-569.62,-569.62,-569.62,0.0,-569.62,-569.62
2025-12,FX-SALE-2025-10-00419-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,JPY,Settled,2,5687747.544,0.0054795378401227,1.0,31166.23,31166.23,0.0,-552.9,-552.9,-1122.52,0.0,-552.9,-552.9,-1122.52
2025-10,FX-SALE-2025-10-00425-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,0,226152.9897,0.1207578552984871,1.0,27309.75,27309.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00425-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Settled,1,226152.9897,0.1217298048732092,1.0,27529.56,27529.56,0.0,219.81,219.81,219.81,0.0,219.81,219.81,219.81
2025-10,FX-SALE-2025-10-00428-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,0,183067.0141,0.1207578552984871,1.0,22106.78,22106.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00428-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Settled,1,183067.0141,0.1217298048732092,1.0,22284.71,22284.71,0.0,177.93,177.93,177.93,0.0,177.93,177.93,177.93
2025-10,FX-SALE-2025-10-00429-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,JPY,Open,0,6179282.0218,0.0056768957746617,1.0,35079.14,35079.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00429-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,JPY,Settled,1,6179282.0218,0.0055767471948961,1.0,34460.29,34460.29,0.0,-618.85,-618.85,-618.85,0.0,-618.85,-618.85,-618.85
2025-10,FX-SALE-2025-10-00430-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,0,163401.544,0.1207578552984871,1.0,19732.02,19732.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00430-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Settled,1,163401.544,0.1217298048732092,1.0,19890.84,19890.84,0.0,158.82,158.82,158.82,0.0,158.82,158.82,158.82
2025-10,FX-SALE-2025-10-00432-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,JPY,Open,0,4737235.1136,0.0056768957746617,1.0,26892.79,26892.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00432-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,JPY,Settled,1,4737235.1136,0.0055767471948961,1.0,26418.36,26418.36,0.0,-474.43,-474.43,-474.43,0.0,-474.43,-474.43,-474.43
2025-10,FX-SALE-2025-10-00435-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,0,242816.9159,0.1207578552984871,1.0,29322.05,29322.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00435-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Settled,1,242816.9159,0.1217298048732092,1.0,29558.06,29558.06,0.0,236.01,236.01,236.01,0.0,236.01,236.01,236.01
2025-10,FX-SALE-2025-10-00437-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,JPY,Open,0,5490886.4346,0.0056768957746617,1.0,31171.19,31171.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00437-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,JPY,Settled,1,5490886.4346,0.0055767471948961,1.0,30621.29,30621.29,0.0,-549.9,-549.9,-549.9,0.0,-549.9,-549.9,-549.9
2025-10,FX-SALE-2025-10-00440-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CZK,Open,0,392556.6739,0.0411262145644018,1.0,16144.37,16144.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00440-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CZK,Settled,1,392556.6739,0.0412642542208174,1.0,16198.56,16198.56,0.0,54.19,54.19,54.19,0.0,54.19,54.19,54.19
2025-10,FX-SALE-2025-10-00449-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,USD,Open,0,47008.3914,0.8598130841121495,1.0,40418.43,40418.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00449-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,USD,Settled,1,47008.3914,0.8650369370772132,1.0,40663.99,40663.99,0.0,245.56,245.56,245.56,0.0,245.56,245.56,245.56
2025-10,FX-SALE-2025-10-00451-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,0,344831.7287,0.1207578552984871,1.0,41641.14,41641.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00451-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,1,344831.7287,0.1217298048732092,1.0,41976.3,41976.3,335.16,0.0,335.16,335.16,335.16,0.0,335.16,335.16
2025-12,FX-SALE-2025-10-00451-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Settled,2,344831.7287,0.1212259056296733,1.0,41802.54,41802.54,0.0,-173.76,-173.76,161.4,0.0,-173.76,-173.76,161.4
2025-10,FX-SALE-2025-10-00454-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,0,266622.4894,0.1207578552984871,1.0,32196.76,32196.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00454-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Settled,1,266622.4894,0.1217298048732092,1.0,32455.9,32455.9,0.0,259.14,259.14,259.14,0.0,259.14,259.14,259.14
2025-10,FX-SALE-2025-10-00455-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,USD,Open,0,31050.016,0.8598130841121495,1.0,26697.21,26697.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00455-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,USD,Settled,1,31050.016,0.8650369370772132,1.0,26859.41,26859.41,0.0,162.2,162.2,162.2,0.0,162.2,162.2,162.2
2025-10,FX-SALE-2025-10-00461-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CZK,Open,0,615117.3958,0.0411262145644018,1.0,25297.45,25297.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00461-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CZK,Open,1,615117.3958,0.0412642542208174,1.0,25382.36,25382.36,84.91,0.0,84.91,84.91,84.91,0.0,84.91,84.91
2025-12,FX-SALE-2025-10-00461-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CZK,Settled,2,615117.3958,0.0412213290934251,1.0,25355.96,25355.96,0.0,-26.4,-26.4,58.51,0.0,-26.4,-26.4,58.51
2025-10,FX-SALE-2025-10-00465-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,0,227504.1233,0.1207578552984871,1.0,27472.91,27472.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00465-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,1,227504.1233,0.1217298048732092,1.0,27694.03,27694.03,221.12,0.0,221.12,221.12,221.12,0.0,221.12,221.12
2025-12,FX-SALE-2025-10-00465-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Settled,2,227504.1233,0.1212259056296733,1.0,27579.39,27579.39,0.0,-114.64,-114.64,106.48,0.0,-114.64,-114.64,106.48
2025-10,FX-SALE-2025-10-00467-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,USD,Open,0,34102.819,0.8598130841121495,1.0,29322.05,29322.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00467-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,USD,Settled,1,34102.819,0.8650369370772132,1.0,29500.2,29500.2,0.0,178.15,178.15,178.15,0.0,178.15,178.15,178.15
2025-10,FX-SALE-2025-10-00475-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,0,267384.2618,0.1207578552984871,1.0,32288.75,32288.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00475-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Settled,1,267384.2618,0.1217298048732092,1.0,32548.63,32548.63,0.0,259.88,259.88,259.88,0.0,259.88,259.88,259.88
2025-10,FX-SALE-2025-10-00483-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,USD,Open,0,39807.7101,0.8598130841121495,1.0,34227.19,34227.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00483-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,USD,Settled,1,39807.7101,0.8650369370772132,1.0,34435.14,34435.14,0.0,207.95,207.95,207.95,0.0,207.95,207.95,207.95
2025-10,FX-SALE-2025-10-00496-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,0,142123.1766,0.1207578552984871,1.0,17162.49,17162.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00496-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Open,1,142123.1766,0.1217298048732092,1.0,17300.63,17300.63,138.14,0.0,138.14,138.14,138.14,0.0,138.14,138.14
2025-12,FX-SALE-2025-10-00496-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,CNY,Settled,2,142123.1766,0.1212259056296733,1.0,17229.01,17229.01,0.0,-71.62,-71.62,66.52,0.0,-71.62,-71.62,66.52
2025-10,FX-SALE-2025-10-00497-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,USD,Open,0,25590.6666,0.8598130841121495,1.0,22003.19,22003.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00497-ES01-1100_AR,ES01,Hardware,EXTERNAL,Receivable,EUR,USD,Settled,1,25590.6666,0.8650369370772132,1.0,22136.87,22136.87,0.0,133.68,133.68,133.68,0.0,133.68,133.68,133.68
2025-10,FX-SALE-2025-10-00503-ES01-1100_AR,ES01,Events,EXTERNAL,Receivable,EUR,USD,Open,0,364689.1816,0.8598130841121495,1.0,313564.53,313564.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00503-ES01-1100_AR,ES01,Events,EXTERNAL,Receivable,EUR,USD,Settled,1,364689.1816,0.8650369370772132,1.0,315469.61,315469.61,0.0,1905.08,1905.08,1905.08,0.0,1905.08,1905.08,1905.08
2025-10,FX-SALE-2025-10-00515-ES01-1100_AR,ES01,Events,EXTERNAL,Receivable,EUR,CNY,Open,0,1425647.3798,0.1207578552984871,1.0,172158.12,172158.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00515-ES01-1100_AR,ES01,Events,EXTERNAL,Receivable,EUR,CNY,Open,1,1425647.3798,0.1217298048732092,1.0,173543.78,173543.78,1385.66,0.0,1385.66,1385.66,1385.66,0.0,1385.66,1385.66
2025-12,FX-SALE-2025-10-00515-ES01-1100_AR,ES01,Events,EXTERNAL,Receivable,EUR,CNY,Settled,2,1425647.3798,0.1212259056296733,1.0,172825.39,172825.39,0.0,-718.39,-718.39,667.27,0.0,-718.39,-718.39,667.27
2025-10,FX-SALE-2025-10-00522-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Open,0,12255.6753,0.8598130841121495,1.0,10537.59,10537.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00522-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Settled,1,12255.6753,0.8650369370772132,1.0,10601.61,10601.61,0.0,64.02,64.02,64.02,0.0,64.02,64.02,64.02
2025-10,FX-SALE-2025-10-00524-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,0,2346042.7192,0.0056768957746617,1.0,13318.24,13318.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00524-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,1,2346042.7192,0.0055767471948961,1.0,13083.29,13083.29,-234.95,0.0,-234.95,-234.95,-234.95,0.0,-234.95,-234.95
2025-12,FX-SALE-2025-10-00524-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Settled,2,2346042.7192,0.0054795378401227,1.0,12855.23,12855.23,0.0,-228.06,-228.06,-463.01,0.0,-228.06,-228.06,-463.01
2025-10,FX-SALE-2025-10-00530-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,0,1922894.2072,0.0056768957746617,1.0,10916.07,10916.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00530-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Settled,1,1922894.2072,0.0055767471948961,1.0,10723.49,10723.49,0.0,-192.58,-192.58,-192.58,0.0,-192.58,-192.58,-192.58
2025-10,FX-SALE-2025-10-00534-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CZK,Open,0,232176.7296,0.0411262145644018,1.0,9548.55,9548.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00534-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CZK,Settled,1,232176.7296,0.0412642542208174,1.0,9580.6,9580.6,0.0,32.05,32.05,32.05,0.0,32.05,32.05,32.05
2025-10,FX-SALE-2025-10-00537-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CNY,Open,0,76899.5108,0.1207578552984871,1.0,9286.22,9286.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00537-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CNY,Open,1,76899.5108,0.1217298048732092,1.0,9360.96,9360.96,74.74,0.0,74.74,74.74,74.74,0.0,74.74,74.74
2025-12,FX-SALE-2025-10-00537-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CNY,Settled,2,76899.5108,0.1212259056296733,1.0,9322.21,9322.21,0.0,-38.75,-38.75,35.99,0.0,-38.75,-38.75,35.99
2025-10,FX-SALE-2025-10-00539-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CZK,Open,0,288985.751,0.0411262145644018,1.0,11884.89,11884.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00539-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CZK,Open,1,288985.751,0.0412642542208174,1.0,11924.78,11924.78,39.89,0.0,39.89,39.89,39.89,0.0,39.89,39.89
2025-12,FX-SALE-2025-10-00539-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CZK,Settled,2,288985.751,0.0412213290934251,1.0,11912.38,11912.38,0.0,-12.4,-12.4,27.49,0.0,-12.4,-12.4,27.49
2025-10,FX-SALE-2025-10-00554-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Open,0,9048.4783,0.8598130841121495,1.0,7780.0,7780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00554-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Open,1,9048.4783,0.8650369370772132,1.0,7827.27,7827.27,47.27,0.0,47.27,47.27,47.27,0.0,47.27,47.27
2025-12,FX-SALE-2025-10-00554-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Settled,2,9048.4783,0.8540647381071487,1.0,7727.99,7727.99,0.0,-99.28,-99.28,-52.01,0.0,-99.28,-99.28,-52.01
2025-10,FX-SALE-2025-10-00572-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Open,0,11105.3788,0.8598130841121495,1.0,9548.55,9548.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00572-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Open,1,11105.3788,0.8650369370772132,1.0,9606.56,9606.56,58.01,0.0,58.01,58.01,58.01,0.0,58.01,58.01
2025-12,FX-SALE-2025-10-00572-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Settled,2,11105.3788,0.8540647381071487,1.0,9484.71,9484.71,0.0,-121.85,-121.85,-63.84,0.0,-121.85,-121.85,-63.84
2025-10,FX-SALE-2025-10-00579-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,0,1432353.2301,0.0056768957746617,1.0,8131.32,8131.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00579-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Settled,1,1432353.2301,0.0055767471948961,1.0,7987.87,7987.87,0.0,-143.45,-143.45,-143.45,0.0,-143.45,-143.45,-143.45
2025-10,FX-SALE-2025-10-00597-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,0,1963187.3549,0.0056768957746617,1.0,11144.81,11144.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00597-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,1,1963187.3549,0.0055767471948961,1.0,10948.2,10948.2,-196.61,0.0,-196.61,-196.61,-196.61,0.0,-196.61,-196.61
2025-12,FX-SALE-2025-10-00597-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Settled,2,1963187.3549,0.0054795378401227,1.0,10757.36,10757.36,0.0,-190.84,-190.84,-387.45,0.0,-190.84,-190.84,-387.45
2025-10,FX-SALE-2025-10-00631-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,0,1467286.054,0.0056768957746617,1.0,8329.63,8329.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00631-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Settled,1,1467286.054,0.0055767471948961,1.0,8182.68,8182.68,0.0,-146.95,-146.95,-146.95,0.0,-146.95,-146.95,-146.95
2025-10,FX-SALE-2025-10-00632-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Open,0,10369.2653,0.8598130841121495,1.0,8915.63,8915.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00632-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Open,1,10369.2653,0.8650369370772132,1.0,8969.8,8969.8,54.17,0.0,54.17,54.17,54.17,0.0,54.17,54.17
2025-12,FX-SALE-2025-10-00632-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Settled,2,10369.2653,0.8540647381071487,1.0,8856.02,8856.02,0.0,-113.78,-113.78,-59.61,0.0,-113.78,-113.78,-59.61
2025-10,FX-SALE-2025-10-00640-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CZK,Open,0,205476.4848,0.0411262145644018,1.0,8450.47,8450.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00640-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CZK,Open,1,205476.4848,0.0412642542208174,1.0,8478.83,8478.83,28.36,0.0,28.36,28.36,28.36,0.0,28.36,28.36
2025-12,FX-SALE-2025-10-00640-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CZK,Settled,2,205476.4848,0.0412213290934251,1.0,8470.01,8470.01,0.0,-8.82,-8.82,19.54,0.0,-8.82,-8.82,19.54
2025-10,FX-SALE-2025-10-00644-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CNY,Open,0,71582.1756,0.1207578552984871,1.0,8644.11,8644.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00644-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CNY,Open,1,71582.1756,0.1217298048732092,1.0,8713.68,8713.68,69.57,0.0,69.57,69.57,69.57,0.0,69.57,69.57
2025-12,FX-SALE-2025-10-00644-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CNY,Settled,2,71582.1756,0.1212259056296733,1.0,8677.61,8677.61,0.0,-36.07,-36.07,33.5,0.0,-36.07,-36.07,33.5
2025-10,FX-SALE-2025-10-00646-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CNY,Open,0,56301.2649,0.1207578552984871,1.0,6798.82,6798.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00646-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CNY,Settled,1,56301.2649,0.1217298048732092,1.0,6853.54,6853.54,0.0,54.72,54.72,54.72,0.0,54.72,54.72,54.72
2025-10,FX-SALE-2025-10-00647-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Open,0,7241.0505,0.8598130841121495,1.0,6225.95,6225.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00647-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Open,1,7241.0505,0.8650369370772132,1.0,6263.78,6263.78,37.83,0.0,37.83,37.83,37.83,0.0,37.83,37.83
2025-12,FX-SALE-2025-10-00647-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,USD,Settled,2,7241.0505,0.8540647381071487,1.0,6184.33,6184.33,0.0,-79.45,-79.45,-41.62,0.0,-79.45,-79.45,-41.62
2025-10,FX-SALE-2025-10-00653-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CNY,Open,0,59988.8097,0.1207578552984871,1.0,7244.12,7244.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00653-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CNY,Settled,1,59988.8097,0.1217298048732092,1.0,7302.43,7302.43,0.0,58.31,58.31,58.31,0.0,58.31,58.31,58.31
2025-10,FX-SALE-2025-10-00655-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,0,1089574.3458,0.0056768957746617,1.0,6185.4,6185.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00655-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Settled,1,1089574.3458,0.0055767471948961,1.0,6076.28,6076.28,0.0,-109.12,-109.12,-109.12,0.0,-109.12,-109.12,-109.12
2025-10,FX-SALE-2025-10-00662-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CZK,Open,0,137113.7621,0.0411262145644018,1.0,5638.97,5638.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00662-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,CZK,Settled,1,137113.7621,0.0412642542208174,1.0,5657.9,5657.9,0.0,18.93,18.93,18.93,0.0,18.93,18.93,18.93
2025-10,FX-SALE-2025-10-00671-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,0,1090527.3314,0.0056768957746617,1.0,6190.81,6190.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00671-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,1,1090527.3314,0.0055767471948961,1.0,6081.6,6081.6,-109.21,0.0,-109.21,-109.21,-109.21,0.0,-109.21,-109.21
2025-12,FX-SALE-2025-10-00671-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Settled,2,1090527.3314,0.0054795378401227,1.0,5975.59,5975.59,0.0,-106.01,-106.01,-215.22,0.0,-106.01,-106.01,-215.22
2025-10,FX-SALE-2025-10-00679-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,0,1276843.9457,0.0056768957746617,1.0,7248.51,7248.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,FX-SALE-2025-10-00679-ES01-1100_AR,ES01,Spare Parts,EXTERNAL,Receivable,EUR,JPY,Open,1,1276843.9457,0.0055767471948961,1.0,7120.64,7120.64,-127.87,0.0,-127.87,-127.87,-127.87,0.0,-127.87,-127.87
