month,entity,division,function,opening_fte,target_fte,hires,attrition,ending_fte,average_fte,annual_loaded_cost_per_fte,payroll_cost,recruitment_cost,personnel_cost,revenue,revenue_per_fte
2025-07,ES01,Spare Parts,Planning,4.7067,4.8979,0.1289,0.0431,4.7925,4.7496,79033.09,31281.09,966.81,32247.9,485280.05,102173.5
2025-07,ES01,Spare Parts,G&A,3.7653,3.9183,0.1031,0.0345,3.834,3.7997,84077.75,26622.2,773.45,27395.65,388224.04,102173.5
2025-07,JP01,Hardware,Sales,8.1786,8.6852,0.3199,0.075,8.4235,8.3011,128286.38,88742.78,2399.04,91141.82,1022694.32,123200.4
2025-07,JP01,Hardware,Product Management,5.4524,5.7902,0.2132,0.05,5.6157,5.534,130618.86,60237.52,1599.36,61836.88,681796.21,123200.4
2025-07,JP01,Hardware,Supply Chain & Commercial Ops,6.8155,7.2377,0.2666,0.0625,7.0196,6.9176,108460.3,62523.32,1999.2,64522.52,852245.27,123200.4
2025-07,JP01,Hardware,G&A,6.8155,7.2377,0.2666,0.0625,7.0196,6.9176,116623.98,67229.38,1999.2,69228.58,852245.27,123200.4
2025-07,JP01,Software,R&D,2.6016,2.695,0.0645,0.0238,2.6422,2.6219,134117.58,29303.96,483.44,29787.4,246897.78,94166.26
2025-07,JP01,Software,Sales,1.6431,1.7021,0.0407,0.0151,1.6688,1.656,128286.38,17703.08,305.33,18008.41,155935.44,94166.26
2025-07,JP01,Software,Customer Success,1.3693,1.4184,0.0339,0.0126,1.3907,1.38,107294.06,12338.51,254.44,12592.95,129946.2,94166.26
2025-07,JP01,Software,G&A,1.2324,1.2766,0.0305,0.0113,1.2516,1.242,116623.98,12070.28,229.0,12299.28,116951.58,94166.26
2025-07,JP01,Spare Parts,Service Operations,9.1749,9.4619,0.2041,0.0841,9.2949,9.2349,102629.1,78980.92,1530.82,80511.74,941354.27,101934.26
2025-07,JP01,Spare Parts,Sales,5.2428,5.4068,0.1166,0.0481,5.3114,5.2771,128286.38,56414.94,874.76,57289.7,537916.72,101934.26
2025-07,JP01,Spare Parts,Planning,6.5535,6.7585,0.1458,0.0601,6.6392,6.5964,109626.54,60261.42,1093.44,61354.86,672395.91,101934.26
2025-07,JP01,Spare Parts,G&A,5.2428,5.4068,0.1166,0.0481,5.3114,5.2771,116623.98,51286.31,874.76,52161.07,537916.72,101934.26
2025-07,US01,Events,Project Delivery,14.7323,9.7218,0.0,0.135,14.5973,14.6648,144017.06,175998.6,0.0,175998.6,1021245.8,69639.2
2025-07,US01,Events,Sales,6.5477,4.3208,0.0,0.06,6.4877,6.5177,176020.85,95604.18,0.0,95604.18,453887.02,69639.2
2025-07,US01,Events,Program Management,6.5477,4.3208,0.0,0.06,6.4877,6.5177,163219.33,88651.15,0.0,88651.15,453887.02,69639.2
2025-07,US01,Events,G&A,4.9108,3.2406,0.0,0.045,4.8658,4.8883,160018.95,65184.67,0.0,65184.67,340415.27,69639.2
2025-07,US01,Hardware,Sales,13.856,14.3029,0.3156,0.127,14.0446,13.9503,176020.85,204628.87,2367.22,206996.09,1741149.5,124810.76
2025-07,US01,Hardware,Product Management,9.2373,9.5352,0.2104,0.0847,9.3631,9.3002,179221.23,138899.6,1578.15,140477.74,1160766.33,124810.76
2025-07,US01,Hardware,Supply Chain & Commercial Ops,11.5467,11.9191,0.263,0.1058,11.7039,11.6253,148817.63,144170.34,1972.68,146143.02,1450957.92,124810.76
2025-07,US01,Hardware,G&A,11.5467,11.9191,0.263,0.1058,11.7039,11.6253,160018.95,155021.87,1972.68,156994.55,1450957.92,124810.76
2025-07,US01,Software,R&D,3.966,4.0639,0.0738,0.0364,4.0035,3.9847,184021.79,61106.47,553.62,61660.09,370549.73,92992.37
2025-07,US01,Software,Sales,2.5048,2.5666,0.0466,0.023,2.5285,2.5167,176020.85,36915.58,349.65,37265.23,234031.41,92992.37
2025-07,US01,Software,Customer Success,2.0874,2.1389,0.0389,0.0191,2.1071,2.0972,147217.44,25729.04,291.38,26020.42,195026.17,92992.37
2025-07,US01,Software,G&A,1.8786,1.925,0.035,0.0172,1.8964,1.8875,160018.95,25169.71,262.24,25431.95,175523.56,92992.37
2025-08,DE01,Hardware,Sales,12.9143,13.0602,0.1454,0.1184,12.9413,12.9278,137597.3,148236.02,1090.16,149326.18,1444374.61,111726.13
2025-08,DE01,Hardware,Product Management,8.6096,8.7068,0.0969,0.0789,8.6275,8.6185,140099.07,100620.81,726.77,101347.59,962916.4,111726.13
2025-08,DE01,Hardware,Supply Chain & Commercial Ops,10.7619,10.8835,0.1211,0.0987,10.7844,10.7732,116332.26,104439.01,908.47,105347.48,1203645.5,111726.13
2025-08,DE01,Hardware,G&A,10.7619,10.8835,0.1211,0.0987,10.7844,10.7732,125088.45,112300.01,908.47,113208.48,1203645.5,111726.13
2025-08,DE01,Software,R&D,3.2338,3.3339,0.0714,0.0296,3.2755,3.2547,143851.72,39015.76,535.19,39550.95,300097.83,92205.46
2025-08,DE01,Software,Sales,2.0424,2.1056,0.0451,0.0187,2.0688,2.0556,137597.3,23570.16,338.02,23908.17,189535.47,92205.46
2025-08,DE01,Software,Customer Success,1.702,1.7547,0.0376,0.0156,1.724,1.713,115081.38,16427.69,281.68,16709.37,157946.22,92205.46
2025-08,DE01,Software,G&A,1.5318,1.5792,0.0338,0.014,1.5516,1.5417,125088.45,16070.56,253.51,16324.07,142151.6,92205.46
2025-08,ES01,Events,Project Delivery,17.4395,18.7124,0.788,0.1599,18.0677,17.7536,75868.87,112245.29,5910.35,118155.64,977381.36,55052.66
2025-08,ES01,Events,Sales,7.7509,8.3166,0.3502,0.071,8.0301,7.8905,92728.61,60972.75,2626.82,63599.57,434391.71,55052.66
2025-08,ES01,Events,Program Management,7.7509,8.3166,0.3502,0.071,8.0301,7.8905,85984.71,56538.37,2626.82,59165.19,434391.71,55052.66
2025-08,ES01,Events,G&A,5.8132,6.2375,0.2627,0.0533,6.0226,5.9179,84298.74,41572.33,1970.12,43542.44,325793.79,55052.66
2025-08,ES01,Hardware,Sales,11.9872,12.1884,0.1711,0.1099,12.0484,12.0178,92728.61,92866.16,1283.15,94149.31,1286851.01,107078.75
2025-08,ES01,Hardware,Product Management,7.9915,8.1256,0.1141,0.0733,8.0323,8.0119,94414.59,63036.42,855.44,63891.86,857900.68,107078.75
2025-08,ES01,Hardware,Supply Chain & Commercial Ops,9.9893,10.157,0.1426,0.0916,10.0403,10.0148,78397.83,65428.43,1069.3,66497.72,1072375.84,107078.75
2025-08,ES01,Hardware,G&A,9.9893,10.157,0.1426,0.0916,10.0403,10.0148,84298.74,70353.15,1069.3,71422.45,1072375.84,107078.75
2025-08,ES01,Spare Parts,Service Operations,6.7094,6.7633,0.0634,0.0615,6.7114,6.7104,74182.89,41483.08,475.85,41958.93,604626.24,90102.84
2025-08,ES01,Spare Parts,Sales,3.834,3.8647,0.0363,0.0351,3.8351,3.8345,92728.61,29630.77,271.91,29902.69,345500.71,90102.84
2025-08,ES01,Spare Parts,Planning,4.7925,4.8309,0.0453,0.0439,4.7938,4.7931,79240.81,31651.05,339.89,31990.95,431875.89,90102.84
2025-08,ES01,Spare Parts,G&A,3.834,3.8647,0.0363,0.0351,3.8351,3.8345,84298.74,26937.07,271.91,27208.98,345500.71,90102.84
2025-08,JP01,Hardware,Sales,8.4235,8.5559,0.1153,0.0772,8.4616,8.4425,128623.56,90492.47,864.52,91357.0,806867.9,95571.69
2025-08,JP01,Hardware,Product Management,5.6157,5.7039,0.0768,0.0515,5.641,5.6284,130962.17,61425.19,576.35,62001.54,537911.94,95571.69
2025-08,JP01,Hardware,Supply Chain & Commercial Ops,7.0196,7.1299,0.0961,0.0643,7.0513,7.0355,108745.37,63756.06,720.44,64476.5,672389.92,95571.69
2025-08,JP01,Hardware,G&A,7.0196,7.1299,0.0961,0.0643,7.0513,7.0355,116930.51,68554.9,720.44,69275.34,672389.92,95571.69
2025-08,JP01,Software,R&D,2.6422,2.7305,0.0619,0.0242,2.6799,2.6611,134470.09,29819.46,464.02,30283.49,247633.06,93057.89
2025-08,JP01,Software,Sales,1.6688,1.7245,0.0391,0.0153,1.6926,1.6807,128623.56,18014.5,293.07,18307.57,156399.83,93057.89
2025-08,JP01,Software,Customer Success,1.3907,1.4371,0.0326,0.0127,1.4105,1.4006,107576.07,12555.56,244.22,12799.79,130333.19,93057.89
2025-08,JP01,Software,G&A,1.2516,1.2934,0.0293,0.0115,1.2694,1.2605,116930.51,12282.62,219.8,12502.42,117299.87,93057.89
2025-08,JP01,Spare Parts,Service Operations,9.2949,9.3671,0.0866,0.0852,9.2963,9.2956,102898.85,79708.89,649.28,80358.17,840880.78,90460.07
2025-08,JP01,Spare Parts,Sales,5.3114,5.3526,0.0495,0.0487,5.3122,5.3118,128623.56,56934.92,371.02,57305.94,480503.3,90460.07
2025-08,JP01,Spare Parts,Planning,6.6392,6.6908,0.0618,0.0609,6.6402,6.6397,109914.68,60816.85,463.77,61280.62,600629.13,90460.07
2025-08,JP01,Spare Parts,G&A,5.3114,5.3526,0.0495,0.0487,5.3122,5.3118,116930.51,51759.02,371.02,52130.04,480503.3,90460.07
2025-08,US01,Events,Project Delivery,14.5973,9.6889,0.0,0.1338,14.4635,14.5304,144395.58,174843.63,0.0,174843.63,834261.13,57414.93
2025-08,US01,Events,Sales,6.4877,4.3062,0.0,0.0595,6.4282,6.4579,176483.49,94976.78,0.0,94976.78,370782.73,57414.93
2025-08,US01,Events,Program Management,6.4877,4.3062,0.0,0.0595,6.4282,6.4579,163648.33,88069.38,0.0,88069.38,370782.73,57414.93
2025-08,US01,Events,G&A,4.8658,3.2296,0.0,0.0446,4.8212,4.8435,160439.54,64756.9,0.0,64756.9,278087.04,57414.93
2025-08,US01,Hardware,Sales,14.0446,14.205,0.159,0.1287,14.0749,14.0597,176483.49,206776.11,1192.43,207968.54,1578646.7,112281.29
2025-08,US01,Hardware,Product Management,9.3631,9.47,0.106,0.0858,9.3832,9.3732,179692.28,140357.12,794.95,141152.07,1052431.13,112281.29
2025-08,US01,Hardware,Supply Chain & Commercial Ops,11.7039,11.8375,0.1325,0.1073,11.7291,11.7165,149208.77,145683.17,993.69,146676.86,1315538.92,112281.29
2025-08,US01,Hardware,G&A,11.7039,11.8375,0.1325,0.1073,11.7291,11.7165,160439.54,156648.57,993.69,157642.26,1315538.92,112281.29
2025-08,US01,Software,R&D,4.0035,4.1167,0.0825,0.0367,4.0492,4.0263,184505.47,61906.81,618.39,62525.2,372623.87,92546.55
2025-08,US01,Software,Sales,2.5285,2.6,0.0521,0.0232,2.5574,2.543,176483.49,37399.08,390.57,37789.64,235341.39,92546.55
2025-08,US01,Software,Customer Success,2.1071,2.1667,0.0434,0.0193,2.1312,2.1191,147604.37,26066.03,325.47,26391.5,196117.83,92546.55
2025-08,US01,Software,G&A,1.8964,1.95,0.0391,0.0174,1.9181,1.9072,160439.54,25499.37,292.92,25792.3,176506.05,92546.55
2025-09,DE01,Hardware,Sales,12.9413,12.4236,0.0,0.1186,12.8227,12.882,137958.95,148098.77,0.0,148098.77,1711324.76,132846.34
2025-09,DE01,Hardware,Product Management,8.6275,8.2824,0.0,0.0791,8.5484,8.588,140467.29,100527.65,0.0,100527.65,1140883.17,132846.34
2025-09,DE01,Hardware,Supply Chain & Commercial Ops,10.7844,10.353,0.0,0.0989,10.6856,10.735,116638.02,104342.32,0.0,104342.32,1426103.97,132846.34
2025-09,DE01,Hardware,G&A,10.7844,10.353,0.0,0.0989,10.6856,10.735,125417.23,112196.04,0.0,112196.04,1426103.97,132846.34
2025-09,DE01,Software,R&D,3.2755,3.3409,0.0525,0.03,3.298,3.2867,144229.81,39503.89,393.54,39897.42,304821.38,92742.63
2025-09,DE01,Software,Sales,2.0688,2.11,0.0331,0.019,2.0829,2.0758,137958.95,23865.05,248.55,24113.6,192518.76,92742.63
2025-09,DE01,Software,Customer Success,1.724,1.7584,0.0276,0.0158,1.7358,1.7299,115383.85,16633.21,207.12,16840.34,160432.3,92742.63
2025-09,DE01,Software,G&A,1.5516,1.5825,0.0249,0.0142,1.5622,1.5569,125417.23,16271.62,186.41,16458.04,144389.07,92742.63
2025-09,ES01,Events,Project Delivery,18.0677,17.8645,0.0,0.1656,17.902,17.9849,76068.27,114006.41,0.0,114006.41,1464325.99,81419.95
2025-09,ES01,Events,Sales,8.0301,7.9398,0.0,0.0736,7.9565,7.9933,92972.34,61929.41,0.0,61929.41,650811.55,81419.95
2025-09,ES01,Events,Program Management,8.0301,7.9398,0.0,0.0736,7.9565,7.9933,86210.71,57425.45,0.0,57425.45,650811.55,81419.95
2025-09,ES01,Events,G&A,6.0226,5.9548,0.0,0.0552,5.9673,5.995,84520.3,42224.6,0.0,42224.6,488108.66,81419.95
2025-09,ES01,Hardware,Sales,12.0484,11.3995,0.0,0.1104,11.938,11.9932,92972.34,92919.5,0.0,92919.5,1606716.44,133969.17
2025-09,ES01,Hardware,Product Management,8.0323,7.5997,0.0,0.0736,7.9586,7.9955,94662.74,63072.63,0.0,63072.63,1071144.3,133969.17
2025-09,ES01,Hardware,Supply Chain & Commercial Ops,10.0403,9.4996,0.0,0.092,9.9483,9.9943,78603.88,65466.01,0.0,65466.01,1338930.37,133969.17
2025-09,ES01,Hardware,G&A,10.0403,9.4996,0.0,0.092,9.9483,9.9943,84520.3,70393.56,0.0,70393.56,1338930.37,133969.17
2025-09,ES01,Spare Parts,Service Operations,6.7114,6.3603,0.0,0.0615,6.6499,6.6806,74377.87,41407.48,0.0,41407.48,749956.09,112258.57
2025-09,ES01,Spare Parts,Sales,3.8351,3.6344,0.0,0.0352,3.7999,3.8175,92972.34,29576.77,0.0,29576.77,428546.34,112258.57
2025-09,ES01,Spare Parts,Planning,4.7938,4.543,0.0,0.0439,4.7499,4.7719,79449.09,31593.37,0.0,31593.37,535682.93,112258.57
2025-09,ES01,Spare Parts,G&A,3.8351,3.6344,0.0,0.0352,3.7999,3.8175,84520.3,26887.97,0.0,26887.97,428546.34,112258.57
2025-09,JP01,Hardware,Sales,8.4616,7.7838,0.0,0.0776,8.384,8.4228,128961.63,90518.01,0.0,90518.01,1146173.49,136080.09
2025-09,JP01,Hardware,Product Management,5.641,5.1892,0.0,0.0517,5.5893,5.6152,131306.38,61442.53,0.0,61442.53,764115.66,136080.09
2025-09,JP01,Hardware,Supply Chain & Commercial Ops,7.0513,6.4865,0.0,0.0646,6.9867,7.019,109031.19,63774.06,0.0,63774.06,955144.58,136080.09
2025-09,JP01,Hardware,G&A,7.0513,6.4865,0.0,0.0646,6.9867,7.019,117237.84,68574.25,0.0,68574.25,955144.58,136080.09
2025-09,JP01,Software,R&D,2.6799,2.7524,0.0534,0.0246,2.7087,2.6943,134823.52,30271.43,400.65,30672.07,254375.17,94411.79
2025-09,JP01,Software,Sales,1.6926,1.7384,0.0337,0.0155,1.7108,1.7017,128961.63,18287.54,253.04,18540.58,160658.0,94411.79
2025-09,JP01,Software,Customer Success,1.4105,1.4487,0.0281,0.0129,1.4257,1.4181,107858.81,12745.86,210.87,12956.73,133881.67,94411.79
2025-09,JP01,Software,G&A,1.2694,1.3038,0.0253,0.0116,1.2831,1.2763,117237.84,12468.78,189.78,12658.56,120493.5,94411.79
2025-09,JP01,Spare Parts,Service Operations,9.2963,8.8287,0.0,0.0852,9.2111,9.2537,103169.3,79557.95,0.0,79557.95,1045847.32,113019.65
2025-09,JP01,Spare Parts,Sales,5.3122,5.045,0.0,0.0487,5.2635,5.2878,128961.63,56827.11,0.0,56827.11,597627.04,113019.65
2025-09,JP01,Spare Parts,Planning,6.6402,6.3062,0.0,0.0609,6.5793,6.6098,110203.57,60701.68,0.0,60701.68,747033.8,113019.65
2025-09,JP01,Spare Parts,G&A,5.3122,5.045,0.0,0.0487,5.2635,5.2878,117237.84,51661.01,0.0,51661.01,597627.04,113019.65
2025-09,US01,Events,Project Delivery,14.4635,11.0554,0.0,0.1326,14.3309,14.3972,144775.1,173696.23,0.0,173696.23,940028.16,65292.47
2025-09,US01,Events,Sales,6.4282,4.9135,0.0,0.0589,6.3693,6.3988,176947.35,94353.51,0.0,94353.51,417790.29,65292.47
2025-09,US01,Events,Program Management,6.4282,4.9135,0.0,0.0589,6.3693,6.3988,164078.45,87491.43,0.0,87491.43,417790.29,65292.47
2025-09,US01,Events,G&A,4.8212,3.6851,0.0,0.0442,4.777,4.7991,160861.22,64331.94,0.0,64331.94,313342.72,65292.47
2025-09,US01,Hardware,Sales,14.0749,13.5203,0.0,0.129,13.9459,14.0104,176947.35,206591.37,0.0,206591.37,1933049.05,137972.81
2025-09,US01,Hardware,Product Management,9.3832,9.0135,0.0,0.086,9.2972,9.3402,180164.57,140231.72,0.0,140231.72,1288699.37,137972.81
2025-09,US01,Hardware,Supply Chain & Commercial Ops,11.7291,11.2669,0.0,0.1075,11.6215,11.6753,149600.94,145553.01,0.0,145553.01,1610874.21,137972.81
2025-09,US01,Hardware,G&A,11.7291,11.2669,0.0,0.1075,11.6215,11.6753,160861.22,156508.61,0.0,156508.61,1610874.21,137972.81
2025-09,US01,Software,R&D,4.0492,4.148,0.0747,0.0371,4.0868,4.068,184990.41,62712.09,560.46,63272.55,384888.72,94613.23
2025-09,US01,Software,Sales,2.5574,2.6198,0.0472,0.0234,2.5812,2.5693,176947.35,37885.57,353.98,38239.54,243087.61,94613.23
2025-09,US01,Software,Customer Success,2.1312,2.1831,0.0393,0.0195,2.151,2.1411,147992.33,26405.09,294.98,26700.07,202573.01,94613.23
2025-09,US01,Software,G&A,1.9181,1.9648,0.0354,0.0176,1.9359,1.927,160861.22,25831.07,265.48,26096.55,182315.71,94613.23
2025-10,DE01,Hardware,Sales,12.8227,12.2688,0.0,0.1175,12.7051,12.7639,138321.55,147126.89,0.0,147126.89,1771166.08,138763.69
2025-10,DE01,Hardware,Product Management,8.5484,8.1792,0.0,0.0784,8.4701,8.5093,140836.49,99867.95,0.0,99867.95,1180777.38,138763.69
2025-10,DE01,Hardware,Supply Chain & Commercial Ops,10.6856,10.224,0.0,0.098,10.5876,10.6366,116944.58,103657.58,0.0,103657.58,1475971.73,138763.69
2025-10,DE01,Hardware,G&A,10.6856,10.224,0.0,0.098,10.5876,10.6366,125746.86,111459.76,0.0,111459.76,1475971.73,138763.69
2025-10,DE01,Software,R&D,3.298,3.369,0.0557,0.0302,3.3234,3.3107,144608.89,39896.27,417.57,40313.84,310956.8,93925.06
2025-10,DE01,Software,Sales,2.0829,2.1278,0.0352,0.0191,2.099,2.091,138321.55,24102.1,263.73,24365.82,196393.77,93925.06
2025-10,DE01,Software,Customer Success,1.7358,1.7731,0.0293,0.0159,1.7492,1.7425,115687.12,16798.43,219.77,17018.2,163661.47,93925.06
2025-10,DE01,Software,G&A,1.5622,1.5958,0.0264,0.0143,1.5742,1.5682,125746.86,16433.25,197.8,16631.04,147295.32,93925.06
2025-10,ES01,Events,Project Delivery,17.902,14.7848,0.0,0.1641,17.7379,17.82,76268.21,113258.25,0.0,113258.25,1813627.22,101774.85
2025-10,ES01,Events,Sales,7.9565,6.571,0.0,0.0729,7.8835,7.92,93216.7,61523.0,0.0,61523.0,806056.54,101774.85
2025-10,ES01,Events,Program Management,7.9565,6.571,0.0,0.0729,7.8835,7.92,86437.3,57048.6,0.0,57048.6,806056.54,101774.85
2025-10,ES01,Events,G&A,5.9673,4.9283,0.0,0.0547,5.9126,5.94,84742.45,41947.5,0.0,41947.5,604542.41,101774.85
2025-10,ES01,Hardware,Sales,11.938,11.352,0.0,0.1094,11.8285,11.8832,93216.7,92309.72,0.0,92309.72,1665227.44,140132.41
2025-10,ES01,Hardware,Product Management,7.9586,7.568,0.0,0.073,7.8857,7.9222,94911.55,62658.72,0.0,62658.72,1110151.63,140132.41
2025-10,ES01,Hardware,Supply Chain & Commercial Ops,9.9483,9.46,0.0,0.0912,9.8571,9.9027,78810.48,65036.39,0.0,65036.39,1387689.53,140132.41
2025-10,ES01,Hardware,G&A,9.9483,9.46,0.0,0.0912,9.8571,9.9027,84742.45,69931.61,0.0,69931.61,1387689.53,140132.41
2025-10,ES01,Spare Parts,Service Operations,6.6499,6.349,0.0,0.061,6.5889,6.6194,74573.36,41135.75,0.0,41135.75,787224.7,118927.36
2025-10,ES01,Spare Parts,Sales,3.7999,3.628,0.0,0.0348,3.7651,3.7825,93216.7,29382.68,0.0,29382.68,449842.69,118927.36
2025-10,ES01,Spare Parts,Planning,4.7499,4.535,0.0,0.0435,4.7064,4.7281,79657.91,31386.04,0.0,31386.04,562303.36,118927.36
2025-10,ES01,Spare Parts,G&A,3.7999,3.628,0.0,0.0348,3.7651,3.7825,84742.45,26711.52,0.0,26711.52,449842.69,118927.36
2025-10,JP01,Hardware,Sales,8.384,7.7405,0.0,0.0769,8.3072,8.3456,129300.58,89924.0,0.0,89924.0,1159077.12,138885.2
2025-10,JP01,Hardware,Product Management,5.5893,5.1603,0.0,0.0512,5.5381,5.5637,131651.5,61039.32,0.0,61039.32,772718.08,138885.2
2025-10,JP01,Hardware,Supply Chain & Commercial Ops,6.9867,6.4504,0.0,0.064,6.9226,6.9546,109317.76,63355.54,0.0,63355.54,965897.6,138885.2
2025-10,JP01,Hardware,G&A,6.9867,6.4504,0.0,0.064,6.9226,6.9546,117545.98,68124.24,0.0,68124.24,965897.6,138885.2
2025-10,JP01,Software,R&D,2.7087,2.7829,0.0545,0.0248,2.7384,2.7236,135177.88,30680.45,408.53,31088.98,252293.92,92633.79
2025-10,JP01,Software,Sales,1.7108,1.7577,0.0344,0.0157,1.7295,1.7201,129300.58,18534.64,258.02,18792.66,159343.53,92633.79
2025-10,JP01,Software,Customer Success,1.4257,1.4647,0.0287,0.0131,1.4413,1.4335,108142.3,12918.09,215.01,13133.1,132786.28,92633.79
2025-10,JP01,Software,G&A,1.2831,1.3182,0.0258,0.0118,1.2971,1.2901,117545.98,12637.26,193.51,12830.77,119507.65,92633.79
2025-10,JP01,Spare Parts,Service Operations,9.2111,8.8277,0.0,0.0844,9.1266,9.1689,103440.46,79035.86,0.0,79035.86,1082625.56,118076.46
2025-10,JP01,Spare Parts,Sales,5.2635,5.0444,0.0,0.0482,5.2152,5.2393,129300.58,56454.18,0.0,56454.18,618643.18,118076.46
2025-10,JP01,Spare Parts,Planning,6.5793,6.3055,0.0,0.0603,6.519,6.5492,110493.22,60303.33,0.0,60303.33,773303.97,118076.46
2025-10,JP01,Spare Parts,G&A,5.2635,5.0444,0.0,0.0482,5.2152,5.2393,117545.98,51321.99,0.0,51321.99,618643.18,118076.46
2025-10,US01,Events,Project Delivery,14.3309,12.1196,0.0,0.1314,14.1995,14.2652,145155.62,172556.36,0.0,172556.36,1148281.05,80495.17
2025-10,US01,Events,Sales,6.3693,5.3865,0.0,0.0584,6.3109,6.3401,177412.42,93734.32,0.0,93734.32,510347.13,80495.17
2025-10,US01,Events,Program Management,6.3693,5.3865,0.0,0.0584,6.3109,6.3401,164509.7,86917.28,0.0,86917.28,510347.13,80495.17
2025-10,US01,Events,G&A,4.777,4.0399,0.0,0.0438,4.7332,4.7551,161284.02,63909.76,0.0,63909.76,382760.35,80495.17
2025-10,US01,Hardware,Sales,13.9459,13.6638,0.0,0.1278,13.818,13.8819,177412.42,205235.63,0.0,205235.63,1938622.92,139650.78
2025-10,US01,Hardware,Product Management,9.2972,9.1092,0.0,0.0852,9.212,9.2546,180638.11,139311.46,0.0,139311.46,1292415.28,139650.78
2025-10,US01,Hardware,Supply Chain & Commercial Ops,11.6215,11.3865,0.0,0.1065,11.515,11.5683,149994.14,144597.83,0.0,144597.83,1615519.1,139650.78
2025-10,US01,Hardware,G&A,11.6215,11.3865,0.0,0.1065,11.515,11.5683,161284.02,155481.54,0.0,155481.54,1615519.1,139650.78
2025-10,US01,Software,R&D,4.0868,4.1919,0.0784,0.0375,4.1278,4.1073,185476.63,63483.92,587.96,64071.88,387473.0,94337.79
2025-10,US01,Software,Sales,2.5812,2.6475,0.0495,0.0237,2.607,2.5941,177412.42,38351.84,371.34,38723.18,244719.79,94337.79
2025-10,US01,Software,Customer Success,2.151,2.2063,0.0413,0.0197,2.1725,2.1617,148381.3,26730.07,309.45,27039.52,203933.16,94337.79
2025-10,US01,Software,G&A,1.9359,1.9856,0.0371,0.0177,1.9553,1.9456,161284.02,26148.98,278.51,26427.49,183539.84,94337.79
2025-11,DE01,Hardware,Sales,12.7051,12.8031,0.1179,0.1165,12.7066,12.7059,138685.11,146842.87,884.52,147727.39,1885310.6,148381.11
2025-11,DE01,Hardware,Product Management,8.4701,8.5354,0.0786,0.0776,8.4711,8.4706,141206.65,99675.16,589.68,100264.84,1256873.74,148381.11
2025-11,DE01,Hardware,Supply Chain & Commercial Ops,10.5876,10.6692,0.0983,0.0971,10.5888,10.5882,117251.95,103457.48,737.1,104194.58,1571092.17,148381.11
2025-11,DE01,Hardware,G&A,10.5876,10.6692,0.0983,0.0971,10.5888,10.5882,126077.37,111244.6,737.1,111981.7,1571092.17,148381.11
2025-11,DE01,Software,R&D,3.3234,3.4,0.0589,0.0305,3.3518,3.3376,144988.98,40326.61,441.72,40768.33,315956.21,94664.89
2025-11,DE01,Software,Sales,2.099,2.1474,0.0372,0.0192,2.117,2.108,138685.11,24362.07,278.98,24641.05,199551.29,94664.89
2025-11,DE01,Software,Customer Success,1.7492,1.7895,0.031,0.016,1.7641,1.7566,115991.18,16979.62,232.48,17212.11,166292.74,94664.89
2025-11,DE01,Software,G&A,1.5742,1.6105,0.0279,0.0144,1.5877,1.581,126077.37,16610.5,209.24,16819.74,149663.47,94664.89
2025-11,ES01,Events,Project Delivery,17.7379,18.4301,0.4701,0.1626,18.0454,17.8917,76468.67,114012.81,3525.7,117538.51,939470.63,52508.77
2025-11,ES01,Events,Sales,7.8835,8.1911,0.2089,0.0723,8.0202,7.9519,93461.7,61932.88,1566.98,63499.86,417542.5,52508.77
2025-11,ES01,Events,Program Management,7.8835,8.1911,0.2089,0.0723,8.0202,7.9519,86664.49,57428.67,1566.98,58995.65,417542.5,52508.77
2025-11,ES01,Events,G&A,5.9126,6.1434,0.1567,0.0542,6.0151,5.9639,84965.18,42226.97,1175.23,43402.2,313156.88,52508.77
2025-11,ES01,Hardware,Sales,11.8285,11.8466,0.0696,0.1084,11.7897,11.8091,93461.7,91974.92,521.89,92496.81,1722024.47,145821.76
2025-11,ES01,Hardware,Product Management,7.8857,7.8977,0.0464,0.0723,7.8598,7.8727,95161.01,62431.46,347.92,62779.39,1148016.32,145821.76
2025-11,ES01,Hardware,Supply Chain & Commercial Ops,9.8571,9.8722,0.058,0.0904,9.8247,9.8409,79017.62,64800.51,434.91,65235.42,1435020.4,145821.76
