document_id,issue_month,settlement_month,entity,division,counterparty,document_type,source_account,functional_currency,transaction_currency,original_reporting_eur,transaction_amount,issue_transaction_fx_to_eur,issue_functional_fx_to_eur,original_functional_amount,payment_terms_months,source_journal_id,contract_id
FX-SALE-2025-09-01402-JP01-1100_AR,2025-09,2025-10,JP01,Hardware,EXTERNAL,Receivable,1100_AR,JPY,CNY,26885.43,224725.044,0.1196369995910589,0.0057620735083432,4665929.71,1,SALE-2025-09-01402-JP01,FX-SALE-2025-09-01402-JP01-1100_AR
FX-SALE-2025-09-01404-JP01-1100_AR,2025-09,2025-11,JP01,Hardware,EXTERNAL,Receivable,1100_AR,JPY,CNY,27465.39,229572.7082,0.1196369995910589,0.0057620735083432,4766580.98,2,SALE-2025-09-01404-JP01,FX-SALE-2025-09-01404-JP01-1100_AR
FX-SALE-2025-09-01405-JP01-1100_AR,2025-09,2025-10,JP01,Hardware,EXTERNAL,Receivable,1100_AR,JPY,CZK,22864.94,556687.4976,0.0410732055209855,0.0057620735083432,3968179.16,1,SALE-2025-09-01405-JP01,FX-SALE-2025-09-01405-JP01-1100_AR
FX-SALE-2025-09-01424-JP01-1100_AR,2025-09,2025-10,JP01,Hardware,EXTERNAL,Receivable,1100_AR,JPY,USD,15122.12,17741.6149,0.8523530756385868,0.0057620735083432,2624423.3,1,SALE-2025-09-01424-JP01,FX-SALE-2025-09-01424-JP01-1100_AR
FX-SALE-2025-09-01426-JP01-1100_AR,2025-09,2025-11,JP01,Hardware,EXTERNAL,Receivable,1100_AR,JPY,EUR,20692.25,20692.25,1.0,0.0057620735083432,3591111.77,2,SALE-2025-09-01426-JP01,FX-SALE-2025-09-01426-JP01-1100_AR
FX-SALE-2025-09-01430-JP01-1100_AR,2025-09,2025-11,JP01,Hardware,EXTERNAL,Receivable,1100_AR,JPY,USD,22638.75,26560.296,0.8523530756385868,0.0057620735083432,3928924.19,2,SALE-2025-09-01430-JP01,FX-SALE-2025-09-01430-JP01-1100_AR
FX-SALE-2025-09-01439-JP01-1100_AR,2025-09,2025-11,JP01,Hardware,EXTERNAL,Receivable,1100_AR,JPY,EUR,19726.62,19726.62,1.0,0.0057620735083432,3423528.0,2,SALE-2025-09-01439-JP01,FX-SALE-2025-09-01439-JP01-1100_AR
FX-SALE-2025-09-01443-JP01-1100_AR,2025-09,2025-11,JP01,Hardware,EXTERNAL,Receivable,1100_AR,JPY,CZK,27465.39,668693.6082,0.0410732055209855,0.0057620735083432,4766580.98,2,SALE-2025-09-01443-JP01,FX-SALE-2025-09-01443-JP01-1100_AR
FX-SALE-2025-09-01446-JP01-1100_AR,2025-09,2025-10,JP01,Hardware,EXTERNAL,Receivable,1100_AR,JPY,CNY,26761.98,223693.1726,0.1196369995910589,0.0057620735083432,4644505.14,1,SALE-2025-09-01446-JP01,FX-SALE-2025-09-01446-JP01-1100_AR
FX-SALE-2025-09-01450-JP01-1100_AR,2025-09,2025-10,JP01,Hardware,EXTERNAL,Receivable,1100_AR,JPY,EUR,17157.8,17157.8,1.0,0.0057620735083432,2977712.79,1,SALE-2025-09-01450-JP01,FX-SALE-2025-09-01450-JP01-1100_AR
FX-SALE-2025-09-01453-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,USD,11587.43,13594.6362,0.8523530756385868,0.0057620735083432,2010982.68,1,SALE-2025-09-01453-JP01,FX-SALE-2025-09-01453-JP01-1100_AR
FX-SALE-2025-09-01458-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,EUR,11896.22,11896.22,1.0,0.0057620735083432,2064572.76,1,SALE-2025-09-01458-JP01,FX-SALE-2025-09-01458-JP01-1100_AR
FX-SALE-2025-09-01467-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CZK,12488.1,304044.9325,0.0410732055209855,0.0057620735083432,2167292.73,2,SALE-2025-09-01467-JP01,FX-SALE-2025-09-01467-JP01-1100_AR
FX-SALE-2025-09-01475-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CZK,10195.44,248226.0605,0.0410732055209855,0.0057620735083432,1769404.71,1,SALE-2025-09-01475-JP01,FX-SALE-2025-09-01475-JP01-1100_AR
FX-SALE-2025-09-01479-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,8329.04,69619.2652,0.1196369995910589,0.0057620735083432,1445493.53,2,SALE-2025-09-01479-JP01,FX-SALE-2025-09-01479-JP01-1100_AR
FX-SALE-2025-09-01480-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,18569.6,155216.1962,0.1196369995910589,0.0057620735083432,3222728.76,1,SALE-2025-09-01480-JP01,FX-SALE-2025-09-01480-JP01-1100_AR
FX-SALE-2025-09-01496-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,14257.96,119176.8437,0.1196369995910589,0.0057620735083432,2474449.52,1,SALE-2025-09-01496-JP01,FX-SALE-2025-09-01496-JP01-1100_AR
FX-SALE-2025-09-01512-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,8690.57,72641.1564,0.1196369995910589,0.0057620735083432,1508236.57,2,SALE-2025-09-01512-JP01,FX-SALE-2025-09-01512-JP01-1100_AR
FX-SALE-2025-09-01514-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CZK,5866.57,142832.0465,0.0410732055209855,0.0057620735083432,1018135.22,1,SALE-2025-09-01514-JP01,FX-SALE-2025-09-01514-JP01-1100_AR
FX-SALE-2025-09-01527-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,USD,8448.15,9911.5616,0.8523530756385868,0.0057620735083432,1466164.91,1,SALE-2025-09-01527-JP01,FX-SALE-2025-09-01527-JP01-1100_AR
FX-SALE-2025-09-01529-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,EUR,8524.57,8524.57,1.0,0.0057620735083432,1479427.5,2,SALE-2025-09-01529-JP01,FX-SALE-2025-09-01529-JP01-1100_AR
FX-SALE-2025-09-01535-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,EUR,7729.6,7729.6,1.0,0.0057620735083432,1341461.54,2,SALE-2025-09-01535-JP01,FX-SALE-2025-09-01535-JP01-1100_AR
FX-SALE-2025-09-01539-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,USD,7901.02,9269.6562,0.8523530756385868,0.0057620735083432,1371211.25,1,SALE-2025-09-01539-JP01,FX-SALE-2025-09-01539-JP01-1100_AR
FX-SALE-2025-09-01540-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,8770.14,73306.2517,0.1196369995910589,0.0057620735083432,1522045.84,1,SALE-2025-09-01540-JP01,FX-SALE-2025-09-01540-JP01-1100_AR
FX-SALE-2025-09-01550-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CZK,15855.65,386033.907,0.0410732055209855,0.0057620735083432,2751726.44,1,SALE-2025-09-01550-JP01,FX-SALE-2025-09-01550-JP01-1100_AR
FX-SALE-2025-09-01561-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,16896.31,141229.804,0.1196369995910589,0.0057620735083432,2932331.56,1,SALE-2025-09-01561-JP01,FX-SALE-2025-09-01561-JP01-1100_AR
FX-SALE-2025-09-01564-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,16634.29,139039.6788,0.1196369995910589,0.0057620735083432,2886858.35,2,SALE-2025-09-01564-JP01,FX-SALE-2025-09-01564-JP01-1100_AR
FX-SALE-2025-09-01565-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,16756.2,140058.678,0.1196369995910589,0.0057620735083432,2908015.66,1,SALE-2025-09-01565-JP01,FX-SALE-2025-09-01565-JP01-1100_AR
FX-SALE-2025-09-01566-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,EUR,13526.81,13526.81,1.0,0.0057620735083432,2347559.43,2,SALE-2025-09-01566-JP01,FX-SALE-2025-09-01566-JP01-1100_AR
FX-SALE-2025-09-01572-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CZK,15406.96,375109.7535,0.0410732055209855,0.0057620735083432,2673856.9,2,SALE-2025-09-01572-JP01,FX-SALE-2025-09-01572-JP01-1100_AR
FX-SALE-2025-09-01580-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CZK,9456.58,230237.204,0.0410732055209855,0.0057620735083432,1641176.56,1,SALE-2025-09-01580-JP01,FX-SALE-2025-09-01580-JP01-1100_AR
FX-SALE-2025-09-01585-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,USD,11095.49,13017.481,0.8523530756385868,0.0057620735083432,1925607.16,2,SALE-2025-09-01585-JP01,FX-SALE-2025-09-01585-JP01-1100_AR
FX-SALE-2025-09-01593-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,USD,8732.99,10245.7423,0.8523530756385868,0.0057620735083432,1515598.51,1,SALE-2025-09-01593-JP01,FX-SALE-2025-09-01593-JP01-1100_AR
FX-SALE-2025-09-01596-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,EUR,8876.99,8876.99,1.0,0.0057620735083432,1540589.51,2,SALE-2025-09-01596-JP01,FX-SALE-2025-09-01596-JP01-1100_AR
FX-SALE-2025-09-01599-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,EUR,8865.52,8865.52,1.0,0.0057620735083432,1538598.91,1,SALE-2025-09-01599-JP01,FX-SALE-2025-09-01599-JP01-1100_AR
FX-SALE-2025-09-01601-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CZK,10445.42,254312.2668,0.0410732055209855,0.0057620735083432,1812788.4,1,SALE-2025-09-01601-JP01,FX-SALE-2025-09-01601-JP01-1100_AR
FX-SALE-2025-09-01606-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,EUR,8738.95,8738.95,1.0,0.0057620735083432,1516632.86,1,SALE-2025-09-01606-JP01,FX-SALE-2025-09-01606-JP01-1100_AR
FX-SALE-2025-09-01610-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,8333.43,69655.9595,0.1196369995910589,0.0057620735083432,1446255.41,1,SALE-2025-09-01610-JP01,FX-SALE-2025-09-01610-JP01-1100_AR
FX-SALE-2025-09-01622-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,20314.94,169804.8268,0.1196369995910589,0.0057620735083432,3525630.13,1,SALE-2025-09-01622-JP01,FX-SALE-2025-09-01622-JP01-1100_AR
FX-SALE-2025-09-01628-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,20435.07,170808.9476,0.1196369995910589,0.0057620735083432,3546478.53,1,SALE-2025-09-01628-JP01,FX-SALE-2025-09-01628-JP01-1100_AR
FX-SALE-2025-09-01639-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,USD,16821.81,19735.7298,0.8523530756385868,0.0057620735083432,2919402.19,2,SALE-2025-09-01639-JP01,FX-SALE-2025-09-01639-JP01-1100_AR
FX-SALE-2025-09-01641-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,USD,17540.29,20578.6669,0.8523530756385868,0.0057620735083432,3044093.41,2,SALE-2025-09-01641-JP01,FX-SALE-2025-09-01641-JP01-1100_AR
FX-SALE-2025-09-01648-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,USD,13855.79,16255.9277,0.8523530756385868,0.0057620735083432,2404653.46,2,SALE-2025-09-01648-JP01,FX-SALE-2025-09-01648-JP01-1100_AR
FX-SALE-2025-09-01657-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CZK,11274.85,274506.2105,0.0410732055209855,0.0057620735083432,1956734.84,2,SALE-2025-09-01657-JP01,FX-SALE-2025-09-01657-JP01-1100_AR
FX-SALE-2025-09-01660-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,10091.44,84350.4939,0.1196369995910589,0.0057620735083432,1751355.65,2,SALE-2025-09-01660-JP01,FX-SALE-2025-09-01660-JP01-1100_AR
FX-SALE-2025-09-01670-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,EUR,9624.85,9624.85,1.0,0.0057620735083432,1670379.59,1,SALE-2025-09-01670-JP01,FX-SALE-2025-09-01670-JP01-1100_AR
FX-SALE-2025-09-01675-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,USD,13579.04,15931.2383,0.8523530756385868,0.0057620735083432,2356623.88,1,SALE-2025-09-01675-JP01,FX-SALE-2025-09-01675-JP01-1100_AR
FX-SALE-2025-09-01677-JP01-1100_AR,2025-09,2025-11,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CZK,7729.6,188190.8145,0.0410732055209855,0.0057620735083432,1341461.54,2,SALE-2025-09-01677-JP01,FX-SALE-2025-09-01677-JP01-1100_AR
FX-SALE-2025-09-01686-JP01-1100_AR,2025-09,2025-10,JP01,Spare Parts,EXTERNAL,Receivable,1100_AR,JPY,CNY,11221.49,93796.1503,0.1196369995910589,0.0057620735083432,1947474.29,1,SALE-2025-09-01686-JP01,FX-SALE-2025-09-01686-JP01-1100_AR
FX-SALE-2025-10-00004-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CNY,4745.03,39293.7585,0.1207578552984871,1.0,4745.03,2,SALE-2025-10-00004-DE01,FX-SALE-2025-10-00004-DE01-1100_AR
FX-SALE-2025-10-00012-DE01-1100_AR,2025-10,2025-11,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,JPY,3279.01,577606.1654,0.0056768957746617,1.0,3279.01,1,SALE-2025-10-00012-DE01,FX-SALE-2025-10-00012-DE01-1100_AR
FX-SALE-2025-10-00017-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CZK,2512.72,61097.77,0.0411262145644018,1.0,2512.72,2,SALE-2025-10-00017-DE01,FX-SALE-2025-10-00017-DE01-1100_AR
FX-SALE-2025-10-00024-DE01-1100_AR,2025-10,2025-11,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,JPY,4898.27,862843.0386,0.0056768957746617,1.0,4898.27,1,SALE-2025-10-00024-DE01,FX-SALE-2025-10-00024-DE01-1100_AR
FX-SALE-2025-10-00030-DE01-1100_AR,2025-10,2025-11,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,JPY,3084.5,543342.7215,0.0056768957746617,1.0,3084.5,1,SALE-2025-10-00030-DE01,FX-SALE-2025-10-00030-DE01-1100_AR
FX-SALE-2025-10-00032-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CZK,3279.01,79730.4112,0.0411262145644018,1.0,3279.01,2,SALE-2025-10-00032-DE01,FX-SALE-2025-10-00032-DE01-1100_AR
FX-SALE-2025-10-00050-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,JPY,3279.01,577606.1654,0.0056768957746617,1.0,3279.01,2,SALE-2025-10-00050-DE01,FX-SALE-2025-10-00050-DE01-1100_AR
FX-SALE-2025-10-00054-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CZK,2839.66,69047.4441,0.0411262145644018,1.0,2839.66,2,SALE-2025-10-00054-DE01,FX-SALE-2025-10-00054-DE01-1100_AR
FX-SALE-2025-10-00069-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CZK,10420.56,253379.994,0.0411262145644018,1.0,10420.56,2,SALE-2025-10-00069-DE01,FX-SALE-2025-10-00069-DE01-1100_AR
FX-SALE-2025-10-00087-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CNY,9170.12,75938.0827,0.1207578552984871,1.0,9170.12,2,SALE-2025-10-00087-DE01,FX-SALE-2025-10-00087-DE01-1100_AR
FX-SALE-2025-10-00090-DE01-1100_AR,2025-10,2025-11,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,JPY,5298.6,933362.2124,0.0056768957746617,1.0,5298.6,1,SALE-2025-10-00090-DE01,FX-SALE-2025-10-00090-DE01-1100_AR
FX-SALE-2025-10-00092-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CNY,4569.29,37838.4494,0.1207578552984871,1.0,4569.29,2,SALE-2025-10-00092-DE01,FX-SALE-2025-10-00092-DE01-1100_AR
FX-SALE-2025-10-00093-DE01-1100_AR,2025-10,2025-11,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CNY,4876.82,40385.116,0.1207578552984871,1.0,4876.82,1,SALE-2025-10-00093-DE01,FX-SALE-2025-10-00093-DE01-1100_AR
FX-SALE-2025-10-00098-DE01-1100_AR,2025-10,2025-11,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,USD,5143.18,5981.742,0.8598130841121495,1.0,5143.18,1,SALE-2025-10-00098-DE01,FX-SALE-2025-10-00098-DE01-1100_AR
FX-SALE-2025-10-00106-DE01-1100_AR,2025-10,2025-11,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CZK,2875.38,69915.9898,0.0411262145644018,1.0,2875.38,1,SALE-2025-10-00106-DE01,FX-SALE-2025-10-00106-DE01-1100_AR
FX-SALE-2025-10-00107-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CNY,4832.89,40021.3302,0.1207578552984871,1.0,4832.89,2,SALE-2025-10-00107-DE01,FX-SALE-2025-10-00107-DE01-1100_AR
FX-SALE-2025-10-00111-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CNY,5510.53,45632.8906,0.1207578552984871,1.0,5510.53,2,SALE-2025-10-00111-DE01,FX-SALE-2025-10-00111-DE01-1100_AR
FX-SALE-2025-10-00114-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,USD,5632.75,6551.1332,0.8598130841121495,1.0,5632.75,2,SALE-2025-10-00114-DE01,FX-SALE-2025-10-00114-DE01-1100_AR
FX-SALE-2025-10-00117-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CNY,5858.07,48510.8814,0.1207578552984871,1.0,5858.07,2,SALE-2025-10-00117-DE01,FX-SALE-2025-10-00117-DE01-1100_AR
FX-SALE-2025-10-00133-DE01-1100_AR,2025-10,2025-12,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,CZK,4132.9,100493.0807,0.0411262145644018,1.0,4132.9,2,SALE-2025-10-00133-DE01,FX-SALE-2025-10-00133-DE01-1100_AR
FX-SALE-2025-10-00146-DE01-1100_AR,2025-10,2025-11,DE01,Software,EXTERNAL,Receivable,1100_AR,EUR,JPY,3640.6,641301.1872,0.0056768957746617,1.0,3640.6,1,SALE-2025-10-00146-DE01,FX-SALE-2025-10-00146-DE01-1100_AR
FX-SALE-2025-10-00159-DE01-1100_AR,2025-10,2025-11,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,USD,23702.12,27566.5961,0.8598130841121495,1.0,23702.12,1,SALE-2025-10-00159-DE01,FX-SALE-2025-10-00159-DE01-1100_AR
FX-SALE-2025-10-00162-DE01-1100_AR,2025-10,2025-11,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,CNY,39973.08,331018.4658,0.1207578552984871,1.0,39973.08,1,SALE-2025-10-00162-DE01,FX-SALE-2025-10-00162-DE01-1100_AR
FX-SALE-2025-10-00163-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,CZK,37923.18,922116.9612,0.0411262145644018,1.0,37923.18,2,SALE-2025-10-00163-DE01,FX-SALE-2025-10-00163-DE01-1100_AR
FX-SALE-2025-10-00164-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,JPY,21428.87,3774751.3519,0.0056768957746617,1.0,21428.87,2,SALE-2025-10-00164-DE01,FX-SALE-2025-10-00164-DE01-1100_AR
FX-SALE-2025-10-00168-DE01-1100_AR,2025-10,2025-11,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,CNY,28216.29,233660.0789,0.1207578552984871,1.0,28216.29,1,SALE-2025-10-00168-DE01,FX-SALE-2025-10-00168-DE01-1100_AR
FX-SALE-2025-10-00171-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,USD,30632.92,35627.4178,0.8598130841121495,1.0,30632.92,2,SALE-2025-10-00171-DE01,FX-SALE-2025-10-00171-DE01-1100_AR
FX-SALE-2025-10-00172-DE01-1100_AR,2025-10,2025-11,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,CNY,17162.49,142123.1766,0.1207578552984871,1.0,17162.49,1,SALE-2025-10-00172-DE01,FX-SALE-2025-10-00172-DE01-1100_AR
FX-SALE-2025-10-00180-DE01-1100_AR,2025-10,2025-11,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,JPY,30166.33,5313877.7243,0.0056768957746617,1.0,30166.33,1,SALE-2025-10-00180-DE01,FX-SALE-2025-10-00180-DE01-1100_AR
FX-SALE-2025-10-00184-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,JPY,34227.19,6029208.8068,0.0056768957746617,1.0,34227.19,2,SALE-2025-10-00184-DE01,FX-SALE-2025-10-00184-DE01-1100_AR
FX-SALE-2025-10-00200-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,CZK,37869.52,920812.1973,0.0411262145644018,1.0,37869.52,2,SALE-2025-10-00200-DE01,FX-SALE-2025-10-00200-DE01-1100_AR
FX-SALE-2025-10-00207-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,USD,34227.19,39807.7101,0.8598130841121495,1.0,34227.19,2,SALE-2025-10-00207-DE01,FX-SALE-2025-10-00207-DE01-1100_AR
FX-SALE-2025-10-00226-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,USD,44646.18,51925.4485,0.8598130841121495,1.0,44646.18,2,SALE-2025-10-00226-DE01,FX-SALE-2025-10-00226-DE01-1100_AR
FX-SALE-2025-10-00229-DE01-1100_AR,2025-10,2025-11,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,JPY,65436.09,11526737.9563,0.0056768957746617,1.0,65436.09,1,SALE-2025-10-00229-DE01,FX-SALE-2025-10-00229-DE01-1100_AR
FX-SALE-2025-10-00233-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,USD,62929.12,73189.3026,0.8598130841121495,1.0,62929.12,2,SALE-2025-10-00233-DE01,FX-SALE-2025-10-00233-DE01-1100_AR
FX-SALE-2025-10-00245-DE01-1100_AR,2025-10,2025-11,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,JPY,41395.83,7291983.4436,0.0056768957746617,1.0,41395.83,1,SALE-2025-10-00245-DE01,FX-SALE-2025-10-00245-DE01-1100_AR
FX-SALE-2025-10-00252-DE01-1100_AR,2025-10,2025-11,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,CZK,22644.95,550620.8203,0.0411262145644018,1.0,22644.95,1,SALE-2025-10-00252-DE01,FX-SALE-2025-10-00252-DE01-1100_AR
FX-SALE-2025-10-00253-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,USD,21946.0,25524.1522,0.8598130841121495,1.0,21946.0,2,SALE-2025-10-00253-DE01,FX-SALE-2025-10-00253-DE01-1100_AR
FX-SALE-2025-10-00256-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,USD,25113.47,29208.0575,0.8598130841121495,1.0,25113.47,2,SALE-2025-10-00256-DE01,FX-SALE-2025-10-00256-DE01-1100_AR
FX-SALE-2025-10-00257-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,USD,26697.21,31050.016,0.8598130841121495,1.0,26697.21,2,SALE-2025-10-00257-DE01,FX-SALE-2025-10-00257-DE01-1100_AR
FX-SALE-2025-10-00268-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,CNY,55844.77,462452.4828,0.1207578552984871,1.0,55844.77,2,SALE-2025-10-00268-DE01,FX-SALE-2025-10-00268-DE01-1100_AR
FX-SALE-2025-10-00272-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,JPY,29031.99,5114060.7741,0.0056768957746617,1.0,29031.99,2,SALE-2025-10-00272-DE01,FX-SALE-2025-10-00272-DE01-1100_AR
FX-SALE-2025-10-00294-DE01-1100_AR,2025-10,2025-11,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,CNY,35320.61,292491.2,0.1207578552984871,1.0,35320.61,1,SALE-2025-10-00294-DE01,FX-SALE-2025-10-00294-DE01-1100_AR
FX-SALE-2025-10-00298-DE01-1100_AR,2025-10,2025-11,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,CZK,40418.43,982789.9414,0.0411262145644018,1.0,40418.43,1,SALE-2025-10-00298-DE01,FX-SALE-2025-10-00298-DE01-1100_AR
FX-SALE-2025-10-00302-DE01-1100_AR,2025-10,2025-11,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,CZK,32196.76,782876.8181,0.0411262145644018,1.0,32196.76,1,SALE-2025-10-00302-DE01,FX-SALE-2025-10-00302-DE01-1100_AR
FX-SALE-2025-10-00303-DE01-1100_AR,2025-10,2025-12,DE01,Hardware,EXTERNAL,Receivable,1100_AR,EUR,USD,34486.59,40109.4036,0.8598130841121495,1.0,34486.59,2,SALE-2025-10-00303-DE01,FX-SALE-2025-10-00303-DE01-1100_AR
