month,entity,functional_currency,account,local_balance
2025-07,US01,USD,5000_EXTERNAL_COGS,0.24
2025-07,US01,USD,1200_INVENTORY,11341964.56
2025-07,JP01,JPY,1100_AR,1768753760.0
2025-07,JP01,JPY,4000_EXTERNAL_REVENUE,-1.07
2025-07,JP01,JPY,5050_SERVICE_DELIVERY,-0.02
2025-07,JP01,JPY,2100_AP,-202506149.52
2025-07,JP01,JPY,5400_FIXED_PRODUCTION,0.2
2025-07,JP01,JPY,5300_VARIABLE_SELLING,1.3
2025-07,JP01,JPY,6000_OPEX,0.38
2025-07,JP01,JPY,5000_EXTERNAL_COGS,0.88
2025-07,JP01,JPY,1200_INVENTORY,1610347521.92
2025-07,DE01,EUR,2150_IC_AP,-1028874.01
2025-07,CN01,CNY,1150_IC_AR,16677254.7
2025-07,CN01,CNY,4100_IC_REVENUE,0.05
2025-07,CN01,CNY,5200_FACTORY_COST,-0.04
2025-07,CN01,CNY,2100_AP,-82536446.83
2025-07,CZ01,CZK,1150_IC_AR,61152104.54
2025-07,CZ01,CZK,4100_IC_REVENUE,0.0
2025-07,CZ01,CZK,5200_FACTORY_COST,-0.14
2025-07,CZ01,CZK,2100_AP,-295120187.45
2025-07,ES01,EUR,2150_IC_AP,-1318462.73
2025-07,JP01,JPY,2150_IC_AP,-148830768.44
2025-07,US01,USD,2150_IC_AP,-1369444.61
2025-07,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2025-07,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2025-07,DE01,EUR,6100_DEPRECIATION,0.0
2025-07,ES01,EUR,6100_DEPRECIATION,0.0
2025-07,CZ01,CZK,6100_DEPRECIATION,0.0
2025-07,CN01,CNY,6100_DEPRECIATION,0.0
2025-07,US01,USD,6100_DEPRECIATION,0.0
2025-07,JP01,JPY,6100_DEPRECIATION,0.0
2025-07,DE01,EUR,7000_INTEREST,0.0
2025-07,ES01,EUR,7000_INTEREST,0.0
2025-07,CZ01,CZK,7000_INTEREST,0.0
2025-07,CN01,CNY,7000_INTEREST,0.0
2025-07,US01,USD,7000_INTEREST,0.0
2025-07,JP01,JPY,7000_INTEREST,0.0
2025-07,CN01,CNY,7100_TAX,0.0
2025-07,CN01,CNY,2200_TAX_PAYABLE,-367568.76
2025-07,CZ01,CZK,7100_TAX,0.0
2025-07,CZ01,CZK,2200_TAX_PAYABLE,-3691439.39
2025-07,DE01,EUR,7100_TAX,0.0
2025-07,DE01,EUR,2200_TAX_PAYABLE,-398281.06
2025-07,ES01,EUR,7100_TAX,0.0
2025-07,ES01,EUR,2200_TAX_PAYABLE,-765514.58
2025-07,JP01,JPY,7100_TAX,0.0
2025-07,JP01,JPY,2200_TAX_PAYABLE,-111383141.66
2025-07,US01,USD,7100_TAX,0.0
2025-07,US01,USD,2200_TAX_PAYABLE,-549971.82
2025-07,CZ01,CZK,1510_CIP,99507558.31
2025-07,CN01,CNY,1510_CIP,0.0
2025-07,DE01,EUR,1510_CIP,0.0
2025-07,ES01,EUR,1510_CIP,0.0
2025-07,CN01,CNY,3200_RETAINED_EARNINGS,-20447594.75
2025-07,CZ01,CZK,3200_RETAINED_EARNINGS,-214794547.61
2025-07,DE01,EUR,3200_RETAINED_EARNINGS,-15100362.54
2025-07,ES01,EUR,3200_RETAINED_EARNINGS,-31489924.64
2025-07,JP01,JPY,3200_RETAINED_EARNINGS,-4075177358.56
2025-07,US01,USD,3200_RETAINED_EARNINGS,-22936230.18
2025-07,DE01,EUR,2300_CONTRACT_LIABILITIES,-363791.07
2025-07,ES01,EUR,2300_CONTRACT_LIABILITIES,-3948262.59
2025-07,JP01,JPY,2300_CONTRACT_LIABILITIES,-46501031.27
2025-07,US01,USD,2300_CONTRACT_LIABILITIES,-3362313.34
2025-07,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2025-07,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-21633.13
2025-07,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2025-07,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-23627.57
2025-07,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2025-07,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-3398862.34
2025-07,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2025-07,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-26974.25
2025-07,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2025-07,DE01,EUR,1290_INVENTORY_PROVISION,-14243.59
2025-07,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2025-07,ES01,EUR,1290_INVENTORY_PROVISION,-39383.27
2025-07,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2025-07,JP01,JPY,1290_INVENTORY_PROVISION,-2270676.84
2025-07,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2025-07,US01,USD,1290_INVENTORY_PROVISION,-35271.71
2025-07,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,400358359.1
2025-07,DE01,EUR,2160_IC_TREASURY_PAYABLE,-185292111.0
2025-07,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,1493612770.97
2025-07,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,112635915.44
2025-07,ES01,EUR,2160_IC_TREASURY_PAYABLE,-14233055.48
2025-07,JP01,JPY,2160_IC_TREASURY_PAYABLE,-2051277111.66
2025-07,US01,USD,2160_IC_TREASURY_PAYABLE,-15694690.93
2025-07,CN01,CNY,2160_IC_TREASURY_PAYABLE,-257388249.82
2025-07,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,30251385.72
2025-07,CZ01,CZK,2160_IC_TREASURY_PAYABLE,-939645994.45
2025-07,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,3651255370.01
2025-07,US01,USD,1160_IC_TREASURY_RECEIVABLE,22999188.92
2025-08,DE01,EUR,1000_CASH,94707974.01
2025-08,DE01,EUR,1500_PPE,9000000.0
2025-08,DE01,EUR,1590_ACCUM_DEP,-3480000.0
2025-08,DE01,EUR,2500_DEBT,-7234138.54
2025-08,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2025-08,ES01,EUR,1000_CASH,5933433.37
2025-08,ES01,EUR,1500_PPE,9000000.0
2025-08,ES01,EUR,1590_ACCUM_DEP,-3480000.0
2025-08,ES01,EUR,2500_DEBT,-1808534.63
2025-08,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2025-08,CZ01,CZK,1000_CASH,120599664.56
2025-08,CZ01,CZK,1500_PPE,828932952.38
2025-08,CZ01,CZK,1590_ACCUM_DEP,-323678382.34
2025-08,CZ01,CZK,2500_DEBT,-307997347.43
2025-08,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2025-08,CN01,CNY,1000_CASH,45966990.84
2025-08,CN01,CNY,1500_PPE,265086666.67
2025-08,CN01,CNY,1590_ACCUM_DEP,-102902316.99
2025-08,CN01,CNY,2500_DEBT,-98632977.95
2025-08,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2025-08,US01,USD,1000_CASH,7034383.29
2025-08,US01,USD,1500_PPE,9615428.57
2025-08,US01,USD,1590_ACCUM_DEP,-3750979.95
2025-08,US01,USD,2500_DEBT,-1928309.41
2025-08,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2025-08,JP01,JPY,1000_CASH,974283462.75
2025-08,JP01,JPY,1500_PPE,1420157142.86
2025-08,JP01,JPY,1590_ACCUM_DEP,-557217816.43
2025-08,JP01,JPY,2500_DEBT,-284596147.22
2025-08,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2025-08,DE01,EUR,1100_AR,9467260.81
2025-08,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2025-08,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2025-08,DE01,EUR,2100_AP,-1089784.69
2025-08,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2025-08,DE01,EUR,5300_VARIABLE_SELLING,0.0
2025-08,DE01,EUR,6000_OPEX,0.0
2025-08,DE01,EUR,5000_EXTERNAL_COGS,0.0
2025-08,DE01,EUR,1200_INVENTORY,8741116.38
2025-08,ES01,EUR,1100_AR,13361495.19
2025-08,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2025-08,ES01,EUR,5000_EXTERNAL_COGS,0.0
2025-08,ES01,EUR,1200_INVENTORY,10586801.71
2025-08,ES01,EUR,5300_VARIABLE_SELLING,0.0
2025-08,ES01,EUR,2100_AP,-2740407.04
2025-08,ES01,EUR,6000_OPEX,0.0
2025-08,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2025-08,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2025-08,US01,USD,1100_AR,13454902.21
2025-08,US01,USD,4000_EXTERNAL_REVENUE,1.02
2025-08,US01,USD,5050_SERVICE_DELIVERY,-0.25
2025-08,US01,USD,2100_AP,-2756767.82
2025-08,US01,USD,5400_FIXED_PRODUCTION,-0.59
2025-08,US01,USD,5300_VARIABLE_SELLING,0.16
2025-08,US01,USD,6000_OPEX,-0.12
2025-08,US01,USD,5000_EXTERNAL_COGS,0.23
2025-08,US01,USD,1200_INVENTORY,10205623.98
2025-08,JP01,JPY,1100_AR,1460770501.68
2025-08,JP01,JPY,4000_EXTERNAL_REVENUE,-1.18
2025-08,JP01,JPY,5050_SERVICE_DELIVERY,-0.03
2025-08,JP01,JPY,2100_AP,-172774169.17
2025-08,JP01,JPY,5400_FIXED_PRODUCTION,0.23
2025-08,JP01,JPY,5300_VARIABLE_SELLING,1.42
2025-08,JP01,JPY,6000_OPEX,0.41
2025-08,JP01,JPY,5000_EXTERNAL_COGS,0.75
2025-08,JP01,JPY,1200_INVENTORY,1302064727.93
2025-08,DE01,EUR,2150_IC_AP,-952957.54
2025-08,CN01,CNY,1150_IC_AR,12010644.4
2025-08,CN01,CNY,4100_IC_REVENUE,0.04
2025-08,CN01,CNY,5200_FACTORY_COST,-0.03
2025-08,CN01,CNY,2100_AP,-63162064.59
2025-08,CZ01,CZK,1150_IC_AR,46938184.0
2025-08,CZ01,CZK,4100_IC_REVENUE,0.0
2025-08,CZ01,CZK,5200_FACTORY_COST,-0.15
2025-08,CZ01,CZK,2100_AP,-244166466.96
2025-08,ES01,EUR,2150_IC_AP,-934787.82
2025-08,JP01,JPY,2150_IC_AP,-72984662.95
2025-08,US01,USD,2150_IC_AP,-1092691.57
2025-08,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2025-08,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2025-08,DE01,EUR,6100_DEPRECIATION,0.0
2025-08,ES01,EUR,6100_DEPRECIATION,0.0
2025-08,CZ01,CZK,6100_DEPRECIATION,0.0
2025-08,CN01,CNY,6100_DEPRECIATION,0.0
2025-08,US01,USD,6100_DEPRECIATION,0.0
2025-08,JP01,JPY,6100_DEPRECIATION,0.0
2025-08,DE01,EUR,7000_INTEREST,0.0
2025-08,ES01,EUR,7000_INTEREST,0.0
2025-08,CZ01,CZK,7000_INTEREST,0.0
2025-08,CN01,CNY,7000_INTEREST,0.0
2025-08,US01,USD,7000_INTEREST,0.0
2025-08,JP01,JPY,7000_INTEREST,0.0
2025-08,CN01,CNY,7100_TAX,0.0
2025-08,CN01,CNY,2200_TAX_PAYABLE,-367568.76
2025-08,CZ01,CZK,7100_TAX,0.0
2025-08,CZ01,CZK,2200_TAX_PAYABLE,-3691439.39
2025-08,DE01,EUR,7100_TAX,0.0
2025-08,DE01,EUR,2200_TAX_PAYABLE,-587717.48
2025-08,ES01,EUR,7100_TAX,0.0
2025-08,ES01,EUR,2200_TAX_PAYABLE,-1091489.17
2025-08,JP01,JPY,7100_TAX,0.0
2025-08,JP01,JPY,2200_TAX_PAYABLE,-161771690.63
2025-08,US01,USD,7100_TAX,0.0
2025-08,US01,USD,2200_TAX_PAYABLE,-840026.82
2025-08,CZ01,CZK,1510_CIP,119722825.79
2025-08,CN01,CNY,1510_CIP,0.0
2025-08,DE01,EUR,1510_CIP,0.0
2025-08,ES01,EUR,1510_CIP,0.0
2025-08,CN01,CNY,3200_RETAINED_EARNINGS,-17049849.75
2025-08,CZ01,CZK,3200_RETAINED_EARNINGS,-212221323.48
2025-08,DE01,EUR,3200_RETAINED_EARNINGS,-15702269.07
2025-08,ES01,EUR,3200_RETAINED_EARNINGS,-32529561.84
2025-08,JP01,JPY,3200_RETAINED_EARNINGS,-4236082741.35
2025-08,US01,USD,3200_RETAINED_EARNINGS,-23861568.81
2025-08,DE01,EUR,2300_CONTRACT_LIABILITIES,-361826.78
2025-08,ES01,EUR,2300_CONTRACT_LIABILITIES,-3973386.92
2025-08,JP01,JPY,2300_CONTRACT_LIABILITIES,-47009078.2
2025-08,US01,USD,2300_CONTRACT_LIABILITIES,-3108060.06
2025-08,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2025-08,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-20916.75
2025-08,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2025-08,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-21968.42
2025-08,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2025-08,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-2792618.83
2025-08,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2025-08,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-24279.7
2025-08,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2025-08,DE01,EUR,1290_INVENTORY_PROVISION,-12935.32
2025-08,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2025-08,ES01,EUR,1290_INVENTORY_PROVISION,-33658.17
2025-08,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2025-08,JP01,JPY,1290_INVENTORY_PROVISION,-1535280.25
2025-08,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2025-08,US01,USD,1290_INVENTORY_PROVISION,-31135.21
2025-08,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,400358359.1
2025-08,DE01,EUR,2160_IC_TREASURY_PAYABLE,-195215418.64
2025-08,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,1493612770.97
2025-08,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,116761613.61
2025-08,ES01,EUR,2160_IC_TREASURY_PAYABLE,-14233055.48
2025-08,JP01,JPY,2160_IC_TREASURY_PAYABLE,-2051277111.66
2025-08,US01,USD,2160_IC_TREASURY_PAYABLE,-15694690.93
2025-08,CN01,CNY,2160_IC_TREASURY_PAYABLE,-273523616.31
2025-08,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,33985119.22
2025-08,CZ01,CZK,2160_IC_TREASURY_PAYABLE,-993385639.85
2025-08,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,4327464241.78
2025-08,US01,USD,1160_IC_TREASURY_RECEIVABLE,25620110.83
2025-09,DE01,EUR,1000_CASH,104331363.8
2025-09,DE01,EUR,1500_PPE,9000000.0
2025-09,DE01,EUR,1590_ACCUM_DEP,-3542500.0
2025-09,DE01,EUR,2500_DEBT,-7143711.81
2025-09,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2025-09,ES01,EUR,1000_CASH,4000000.0
2025-09,ES01,EUR,1500_PPE,9000000.0
2025-09,ES01,EUR,1590_ACCUM_DEP,-3542500.0
2025-09,ES01,EUR,2500_DEBT,-1785927.95
2025-09,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2025-09,CZ01,CZK,1000_CASH,192171985.3
2025-09,CZ01,CZK,1500_PPE,828932952.38
2025-09,CZ01,CZK,1590_ACCUM_DEP,-329426925.87
2025-09,CZ01,CZK,2500_DEBT,-304144549.04
2025-09,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2025-09,CN01,CNY,1000_CASH,71027623.85
2025-09,CN01,CNY,1500_PPE,265086666.67
2025-09,CN01,CNY,1590_ACCUM_DEP,-104875879.61
2025-09,CN01,CNY,2500_DEBT,-97310253.54
2025-09,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2025-09,US01,USD,1000_CASH,5200251.83
2025-09,US01,USD,1500_PPE,9615428.57
2025-09,US01,USD,1590_ACCUM_DEP,-3824306.37
2025-09,US01,USD,2500_DEBT,-1901786.74
2025-09,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2025-09,JP01,JPY,1000_CASH,629951526.17
2025-09,JP01,JPY,1500_PPE,1420157142.86
2025-09,JP01,JPY,1590_ACCUM_DEP,-568064606.2
2025-09,JP01,JPY,2500_DEBT,-280672788.73
2025-09,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2025-09,DE01,EUR,1100_AR,11119286.53
2025-09,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2025-09,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2025-09,DE01,EUR,2100_AP,-1246483.48
2025-09,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2025-09,DE01,EUR,5300_VARIABLE_SELLING,0.0
2025-09,DE01,EUR,6000_OPEX,0.0
2025-09,DE01,EUR,5000_EXTERNAL_COGS,0.0
2025-09,DE01,EUR,1200_INVENTORY,10373921.61
2025-09,ES01,EUR,1100_AR,16809281.21
2025-09,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2025-09,ES01,EUR,5000_EXTERNAL_COGS,0.0
2025-09,ES01,EUR,1200_INVENTORY,13408682.22
2025-09,ES01,EUR,5300_VARIABLE_SELLING,0.0
2025-09,ES01,EUR,2100_AP,-3691237.11
2025-09,ES01,EUR,6000_OPEX,0.0
2025-09,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2025-09,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2025-09,US01,USD,1100_AR,16371321.76
2025-09,US01,USD,4000_EXTERNAL_REVENUE,1.02
2025-09,US01,USD,5050_SERVICE_DELIVERY,-0.29
2025-09,US01,USD,2100_AP,-3227750.63
2025-09,US01,USD,5400_FIXED_PRODUCTION,-0.6
2025-09,US01,USD,5300_VARIABLE_SELLING,0.29
2025-09,US01,USD,6000_OPEX,0.02
2025-09,US01,USD,5000_EXTERNAL_COGS,0.29
2025-09,US01,USD,1200_INVENTORY,12721135.25
2025-09,JP01,JPY,1100_AR,1993373903.23
2025-09,JP01,JPY,4000_EXTERNAL_REVENUE,-1.23
2025-09,JP01,JPY,5050_SERVICE_DELIVERY,-0.02
2025-09,JP01,JPY,2100_AP,-225574937.9
2025-09,JP01,JPY,5400_FIXED_PRODUCTION,0.34
2025-09,JP01,JPY,5300_VARIABLE_SELLING,1.49
2025-09,JP01,JPY,6000_OPEX,0.35
2025-09,JP01,JPY,5000_EXTERNAL_COGS,0.78
2025-09,JP01,JPY,1200_INVENTORY,1827281057.67
2025-09,DE01,EUR,2150_IC_AP,-1683832.85
2025-09,CN01,CNY,1150_IC_AR,31325840.09
2025-09,CN01,CNY,4100_IC_REVENUE,0.05
2025-09,CN01,CNY,5200_FACTORY_COST,-0.03
2025-09,CN01,CNY,2100_AP,-168953145.3
2025-09,CZ01,CZK,1150_IC_AR,96213479.78
2025-09,CZ01,CZK,4100_IC_REVENUE,0.0
2025-09,CZ01,CZK,5200_FACTORY_COST,-0.17
2025-09,CZ01,CZK,2100_AP,-547986812.64
2025-09,ES01,EUR,2150_IC_AP,-2221873.51
2025-09,JP01,JPY,2150_IC_AP,-312751421.91
2025-09,US01,USD,2150_IC_AP,-2189879.75
2025-09,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2025-09,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2025-09,DE01,EUR,6100_DEPRECIATION,0.0
2025-09,ES01,EUR,6100_DEPRECIATION,0.0
2025-09,CZ01,CZK,6100_DEPRECIATION,0.0
2025-09,CN01,CNY,6100_DEPRECIATION,0.0
2025-09,US01,USD,6100_DEPRECIATION,0.0
2025-09,JP01,JPY,6100_DEPRECIATION,0.0
2025-09,DE01,EUR,7000_INTEREST,0.0
2025-09,ES01,EUR,7000_INTEREST,0.0
2025-09,CZ01,CZK,7000_INTEREST,0.0
2025-09,CN01,CNY,7000_INTEREST,0.0
2025-09,US01,USD,7000_INTEREST,0.0
2025-09,JP01,JPY,7000_INTEREST,0.0
2025-09,CN01,CNY,7100_TAX,0.0
2025-09,CN01,CNY,2200_TAX_PAYABLE,-511821.13
2025-09,CZ01,CZK,7100_TAX,0.0
2025-09,CZ01,CZK,2200_TAX_PAYABLE,-2442203.31
2025-09,DE01,EUR,7100_TAX,0.0
2025-09,DE01,EUR,2200_TAX_PAYABLE,-180086.92
2025-09,ES01,EUR,7100_TAX,0.0
2025-09,ES01,EUR,2200_TAX_PAYABLE,-352095.81
2025-09,JP01,JPY,7100_TAX,0.0
2025-09,JP01,JPY,2200_TAX_PAYABLE,-47073504.46
2025-09,US01,USD,7100_TAX,0.0
2025-09,US01,USD,2200_TAX_PAYABLE,-215735.62
2025-09,CZ01,CZK,1510_CIP,136203314.5
2025-09,CN01,CNY,1510_CIP,2023491.15
2025-09,DE01,EUR,1510_CIP,0.0
2025-09,ES01,EUR,1510_CIP,0.0
2025-09,CN01,CNY,3200_RETAINED_EARNINGS,-23671057.76
2025-09,CZ01,CZK,3200_RETAINED_EARNINGS,-233984766.06
2025-09,DE01,EUR,3200_RETAINED_EARNINGS,-16411811.5
2025-09,ES01,EUR,3200_RETAINED_EARNINGS,-34127550.41
2025-09,JP01,JPY,3200_RETAINED_EARNINGS,-4448165575.46
2025-09,US01,USD,3200_RETAINED_EARNINGS,-25064002.62
2025-09,DE01,EUR,2300_CONTRACT_LIABILITIES,-368097.2
2025-09,ES01,EUR,2300_CONTRACT_LIABILITIES,-4103854.63
2025-09,JP01,JPY,2300_CONTRACT_LIABILITIES,-48413248.13
2025-09,US01,USD,2300_CONTRACT_LIABILITIES,-3101797.34
2025-09,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2025-09,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-22432.88
2025-09,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2025-09,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-28678.65
2025-09,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2025-09,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-4491788.41
2025-09,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2025-09,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-30002.17
2025-09,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2025-09,DE01,EUR,1290_INVENTORY_PROVISION,-32931.55
2025-09,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2025-09,ES01,EUR,1290_INVENTORY_PROVISION,-40622.88
2025-09,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2025-09,JP01,JPY,1290_INVENTORY_PROVISION,-5207458.32
2025-09,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2025-09,US01,USD,1290_INVENTORY_PROVISION,-38266.09
2025-09,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,467166418.54
2025-09,DE01,EUR,2160_IC_TREASURY_PAYABLE,-210966952.98
2025-09,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,1682514963.08
2025-09,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,120794269.23
2025-09,ES01,EUR,2160_IC_TREASURY_PAYABLE,-15288741.7
2025-09,JP01,JPY,2160_IC_TREASURY_PAYABLE,-2361113781.99
2025-09,US01,USD,2160_IC_TREASURY_PAYABLE,-17092782.59
2025-09,CN01,CNY,2160_IC_TREASURY_PAYABLE,-273523616.31
2025-09,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,33985119.22
2025-09,CZ01,CZK,2160_IC_TREASURY_PAYABLE,-993385639.85
2025-09,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,4327464241.78
2025-09,US01,USD,1160_IC_TREASURY_RECEIVABLE,25620110.83
2025-10,DE01,EUR,1000_CASH,104163247.55
2025-10,DE01,EUR,1500_PPE,9000000.0
2025-10,DE01,EUR,1590_ACCUM_DEP,-3605000.0
2025-10,DE01,EUR,2500_DEBT,-7143711.81
2025-10,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2025-10,ES01,EUR,1000_CASH,5069448.65
2025-10,ES01,EUR,1500_PPE,9000000.0
2025-10,ES01,EUR,1590_ACCUM_DEP,-3605000.0
2025-10,ES01,EUR,2500_DEBT,-1785927.95
2025-10,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2025-10,CZ01,CZK,1000_CASH,120691916.66
2025-10,CZ01,CZK,1500_PPE,828932952.38
2025-10,CZ01,CZK,1590_ACCUM_DEP,-335168059.9
2025-10,CZ01,CZK,2500_DEBT,-304144549.04
2025-10,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2025-10,CN01,CNY,1000_CASH,47196059.48
2025-10,CN01,CNY,1500_PPE,265086666.67
2025-10,CN01,CNY,1590_ACCUM_DEP,-106831123.92
2025-10,CN01,CNY,2500_DEBT,-97310253.54
2025-10,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2025-10,US01,USD,1000_CASH,6491429.45
2025-10,US01,USD,1500_PPE,9615428.57
2025-10,US01,USD,1590_ACCUM_DEP,-3896996.59
2025-10,US01,USD,2500_DEBT,-1901786.74
2025-10,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2025-10,JP01,JPY,1000_CASH,806726911.87
2025-10,JP01,JPY,1500_PPE,1420157142.86
2025-10,JP01,JPY,1590_ACCUM_DEP,-579074144.24
2025-10,JP01,JPY,2500_DEBT,-280672788.73
2025-10,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2025-10,DE01,EUR,1100_AR,11499107.92
2025-10,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2025-10,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2025-10,DE01,EUR,2100_AP,-1283857.01
2025-10,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2025-10,DE01,EUR,5300_VARIABLE_SELLING,0.0
2025-10,DE01,EUR,6000_OPEX,0.0
2025-10,DE01,EUR,5000_EXTERNAL_COGS,0.0
2025-10,DE01,EUR,1200_INVENTORY,10626768.22
2025-10,ES01,EUR,1100_AR,18022705.58
2025-10,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2025-10,ES01,EUR,5000_EXTERNAL_COGS,0.0
2025-10,ES01,EUR,1200_INVENTORY,13859140.02
2025-10,ES01,EUR,5300_VARIABLE_SELLING,0.0
2025-10,ES01,EUR,2100_AP,-4505663.8
2025-10,ES01,EUR,6000_OPEX,0.0
2025-10,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2025-10,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2025-10,US01,USD,1100_AR,16898702.61
2025-10,US01,USD,4000_EXTERNAL_REVENUE,1.06
2025-10,US01,USD,5050_SERVICE_DELIVERY,-0.27
2025-10,US01,USD,2100_AP,-3672420.88
2025-10,US01,USD,5400_FIXED_PRODUCTION,-0.57
2025-10,US01,USD,5300_VARIABLE_SELLING,0.21
2025-10,US01,USD,6000_OPEX,-0.05
2025-10,US01,USD,5000_EXTERNAL_COGS,0.28
2025-10,US01,USD,1200_INVENTORY,12632755.01
2025-10,JP01,JPY,1100_AR,2034279487.7
2025-10,JP01,JPY,4000_EXTERNAL_REVENUE,-1.24
2025-10,JP01,JPY,5050_SERVICE_DELIVERY,-0.0
2025-10,JP01,JPY,2100_AP,-229316644.69
